time,50.0,70.0,100.0,125.0,150.0,175.0,200.0,225.0,250.0,300.0,350.0,400.0,450.0,500.0,550.0,600.0,650.0,700.0,750.0,775.0,800.0,825.0,850.0,875.0,900.0,925.0,950.0,975.0,1000.0
2021-06-26 12:00:00,-2.9106121635281175e-07,1.7856909313856443e-06,6.026806688449343e-06,6.26906308710705e-06,5.842392793670657e-06,1.528121110675552e-06,-1.9795394699786896e-06,-5.843412371790908e-06,9.9152202350616e-06,1.0906334804274825e-05,2.0925892105792394e-07,-2.434568383010609e-06,-1.1001978742289164e-06
2021-06-26 18:00:00,-8.655990568661924e-07,2.960118091459326e-06,7.036721550818774e-06,2.5156269659136313e-06,-2.3850862035784526e-06,-1.433466310308173e-06,4.27424125551863e-06,8.948610251334886e-06,1.71812424542691e-05,2.15941187886792e-05,8.13706955362523e-06,-1.5978795827881943e-06,-7.258734391591121e-06
2021-06-27 00:00:00,-1.0225233046312125e-06,3.6985837918862264e-07,6.568162290206046e-06,6.624077660130223e-07,-2.4433633877144656e-05,-2.4573573489720614e-05,6.047662397422691e-08,1.650619130349546e-05,4.583552617463695e-05,7.267836678193684e-05,1.2284271796665865e-05,-3.7971810175968664e-05,-4.242213078427899e-05
2021-06-27 06:00:00,-3.9627250028002175e-06,-2.213615376250172e-06,-2.218703714973783e-07,-1.2255912586871821e-05,-3.8328142532960826e-05,-5.884833674863007e-05,-2.8282484859901633e-05,3.39301486420325e-05,4.0233717919471165e-05,5.749300453981701e-05,3.0329052474583476e-05,-2.1832888257893746e-05,-4.431989850155718e-05
2021-06-27 12:00:00,-7.689609823643459e-06,-9.604540991632334e-06,-9.644622015711834e-06,-3.6751099039039374e-05,-9.301622603435317e-05,-0.00012169981741120054,-6.411750271322732e-05,2.4571110360504334e-05,7.927372323613818e-06,-1.790520048718901e-05,-3.3872612837092403e-05,-5.281123503147969e-05,-6.604749403917409e-05
2021-06-27 18:00:00,-7.3109920045614975e-06,-1.2979912660888066e-05,-1.9612943473119944e-05,-7.551184493195021e-05,-0.00018517397037755688,-0.0002175966199998047,-9.52943699595981e-05,2.3462704150620435e-05,-2.204746724769779e-05,-6.692562610103041e-05,-8.613891126784027e-05,-9.839827031073845e-05,-0.00011462830921921504
2021-06-28 00:00:00,-7.921082673557229e-06,-2.2440583062785453e-05,-3.419894268922362e-05,-7.142902711893337e-05,-0.00012566596385363326,-0.00013341217115731552,-5.5734310957355695e-05,-9.075659241668339e-06,-7.093828192790687e-05,-0.00011501902692806602,-0.0001502527873155895,-0.00015550505922222961,-0.00012101738211684214
2021-06-28 06:00:00,-1.1176727625960289e-05,-2.4148300373876698e-05,-3.0473882096717787e-05,-5.495278263065542e-05,-8.529426439643308e-05,-7.741491105020393e-05,-2.379728163376978e-05,-2.6182420120807515e-05,-9.59844117606388e-05,-0.0001228919791155517,-0.0001492922475511138,-0.00015369317468811068,-0.00011429497011499624
2021-06-28 12:00:00,-1.0636788299687035e-05,-2.0349556341500454e-05,-2.02996910165842e-05,-2.7053765244126895e-05,-3.938914116435728e-05,-4.17589460576412e-05,-1.953913995318668e-05,-2.3322980614656206e-05,-6.654437879219297e-05,-0.0001018135495084553,-0.00013360689009183336,-0.00012909003168330748,-8.765726993042791e-05
2021-06-28 18:00:00,-5.076963226551116e-06,-1.5097960137095729e-05,-1.3698333010593234e-05,-1.4208395485280277e-05,-2.2698544351487272e-05,-2.5382384059891645e-05,-1.2929991209228009e-05,-3.2239497476375904e-05,-5.2113181548767814e-05,-6.371315024660676e-05,-8.849139039247928e-05,-8.602288956556753e-05,-4.689184816666093e-05
