,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
2021-06-25 00:00:00,137591.52688529968,204612.24875913808,1741302.0368962998,270270.4974513052,0.0,1.452496615815455,2.7085409578677018,0.0,-6.012471355436546,7.011568613189522,4.718344456484601,18.39650576409949,7.373653964098875,-16.130260298982567,-1.6248004585183096,-3.454512123416781,6.988388679771386,-3.4788119733676526,5.840167512733691,-0.43849673458091676,-11.918577352421757,-19.16677677959944
2021-06-25 01:00:00,131742.24523463377,192176.00511483767,1766460.2361434768,257746.77434718166,138.2441807315731,20.98502372958659,9.285788907608183,-90.01719452962047,-4.777690837511961,5.947119189728913,2.164358943707273,16.012823562768826,176.40717445856697,-124.90818553595508,-2.1048477854540315,-3.900192785550276,3.7915883475103893,-2.107831222769249,161.9020475132176,-145.90274023537816,-120.84953023448625,81.18232865169057
2021-06-25 02:00:00,122436.62283003065,176530.8607031761,1768601.4729983746,255094.11264736662,182.37238889167728,18.6050180236671,15.46813263222475,-56.620675869154084,-3.005537919650155,5.424470399613023,-1.6676291874858284,13.697076596010088,215.91113457690562,-92.26810370215591,-3.8238845245970614,-4.522950566782747,3.6612873897027587,-0.8393605706483342,200.15906031039748,-192.51160494671345,-85.17311485921695,57.552371334720405
2021-06-25 03:00:00,104210.27665753492,159610.7610340019,1792821.5053493367,251703.37823851366,227.69678568085772,11.70486824478606,12.315065953328146,-41.87179848671949,-1.8633005161944087,3.9464015811130495,-9.788141881089828,10.651673798064683,254.49516355687226,-68.91023846815436,-5.346441558636224,-4.713168755731264,7.528156001215911,-1.0928718248840232,235.91851288320197,-222.69555375188014,-62.236237068349865,42.44231881709893
2021-06-25 04:00:00,83942.24360784984,142596.045661911,1822804.1962071292,247225.43550820166,183.11793035654915,2.520969138772815,10.54934509726994,-3.4731136044395927,-1.4396738970317415,3.2089477730270386,-19.671614279172598,10.296497867649759,199.82688406408099,-20.686478110106105,-4.618422834064596,-4.330796963012735,5.5609523048638305,-0.5898902106580014,182.46015055828911,-168.43470886978267,-13.533827479252182,3.136070623401773
2021-06-25 05:00:00,70957.63225226983,128429.0229003102,1832860.3619443562,247456.16872177605,141.63539467976403,1.5670424941350276,10.023691806765168,-11.715987224743612,-1.1133864766145374,3.017914228716568,-29.63192455721169,11.018138444432731,155.19002411651232,-22.560937993031022,-3.008787975295736,-2.761774259929401,1.513098419733546,0.24999171785114513,141.30703567521786,-120.51406350958395,-19.062718207524608,10.971532304927193
2021-06-25 06:00:00,62278.970185720544,122711.2709904193,1833698.5048292107,249025.3758767299,109.40747925695676,2.7453141391549987,15.158484785246198,-27.120777819968307,-1.1653352724731425,2.1557752982832037,-27.630280957895764,10.186488788907223,119.79715091381057,-36.99263049034315,-1.7794435623596685,-1.1328328269712822,-3.1455961602611935,0.3979389260688509,111.53868510622523,-100.08127924456839,-33.154700084377794,32.49071274237613
2021-06-25 07:00:00,58145.63860328022,120272.62654611697,1810212.0695904756,250321.32898947177,109.62818350651631,1.3201910051718537,12.702923084613852,-31.536903233618617,-1.4500512053405927,1.7210644308419172,-23.85038451797532,8.989617074772687,117.33597196496801,-38.06814367722519,-0.9530868382146844,-0.27206901950314205,-8.25638843670882,0.2884115233911224,111.44533887881406,-106.73711050986364,-34.85022768913554,35.538620766850904
2021-06-25 08:00:00,55416.744950574815,120752.37404999668,1774252.5080849072,251101.93884514598,93.4679998227624,0.03931213156627633,15.446485129720548,-33.67221957004229,-1.740988324582967,1.3431960323052554,-22.12450102831679,5.997766576185153,99.94435821850954,-34.399832550206774,-0.3989350159594435,0.34664338935212474,-10.698203649245132,0.013662611499057675,94.8493652629522,-97.48818757341128,-34.7080843445617,43.134600735076745
2021-06-25 09:00:00,55273.306488372225,122768.45894945227,1733185.0033159107,250419.699792265,83.22739989106609,0.6078683667599354,15.00237376865215,-35.48482531940773,-2.171018428635185,1.257645634864826,-20.74266302295615,5.049821204340428,92.69901516235248,-33.1380346962715,0.140183054255356,-0.011500564115016864,-8.265963080076682,-0.5407526191778015,86.14646974071655,-85.75307371683877,-37.36183988514752,44.896625264541655
