time,50.0,70.0,100.0,125.0,150.0,175.0,200.0,225.0,250.0,300.0,350.0,400.0,450.0,500.0,550.0,600.0,650.0,700.0,750.0,775.0,800.0,825.0,850.0,875.0,900.0,925.0,950.0,975.0,1000.0
Cz,2021-06-26 12:00:00,-1.2727273891158384e-05,-1.6686019664806675e-05,-5.558541641190859e-05,-4.764872121927108e-05,-1.1039606931238302e-05,2.5817462027318806e-05,5.648741348183099e-05,7.724500048270205e-05,7.711942498339138e-05,4.010729877737809e-05,2.5846644351743694e-05,9.255754914914066e-06,-1.6858539133337607e-05,-3.0365333305969028e-05,-2.653321271400711e-05,-1.9520701727425753e-05,-1.2151068924596632e-05,-2.5387364633677594e-06
Cz,2021-06-26 18:00:00,-4.068428436673706e-05,-3.625632431894341e-05,-1.9566905274542353e-05,-1.4832690813236184e-05,-8.511882941555407e-06,2.437046580741898e-05,6.717929617339392e-05,0.00010044487479724007,0.00012225867893372473,0.00011532262048161408,0.00010443455679448604,6.993260282160838e-05,2.495014644392481e-05,8.606864338425008e-06,1.4980785089673823e-05,2.3659685332015975e-05,2.730622205366387e-05,3.0369297274510835e-05
Cz,2021-06-27 00:00:00,-2.850931424804884e-05,-7.175564742030665e-05,-5.8382470649321597e-05,-4.551863961545193e-05,-2.612219738404691e-05,2.7268233821186727e-05,9.109732009526424e-05,0.0001437768313666964,0.00020470552511089556,0.0002098073813005378,0.0002150392465271588,0.00020738871542804493,0.0001638043730216236,0.0001245991293565297,0.00011112659672714202,0.00011262252673426202,0.00011957810631324349,0.00012313525326038604
Cz,2021-06-27 06:00:00,-7.106994691431841e-06,-7.688753295586738e-05,-0.00011462608109915835,-9.604897339010838e-05,-4.583156583228797e-05,1.006515884261095e-05,5.2225335983981836e-05,7.970481881765701e-05,0.00011804127466920141,0.00011492360209148483,7.860134367230249e-05,5.222485135354871e-05,4.479840367410502e-05,4.989884600166287e-05,5.6143789907949076e-05,6.89851268389047e-05,8.78368283135629e-05,0.0001022972224539199
Cz,2021-06-27 12:00:00,-1.0622585147941648e-05,-6.0639256335572573e-05,-6.313901997050537e-05,-4.972449998305812e-05,-1.9655657549666552e-05,1.357045964307279e-05,3.234170775932448e-05,3.628854018756446e-05,2.50721119311391e-05,9.443005296631536e-06,-3.725171077889295e-06,-1.5720747307013216e-05,-1.6759059165486814e-05,-9.53241153961488e-06,-7.847376471078127e-06,-1.1287477743389466e-05,-1.870373935654026e-05,-2.424862281054666e-05
Cz,2021-06-27 18:00:00,-1.1614633272259628e-05,-2.695202064170858e-05,-4.8771670511635246e-05,-6.87556535832328e-05,-6.305510572637865e-05,-4.366406314341016e-05,-1.7442141278150715e-05,8.020351189322178e-06,2.3857022277676274e-05,6.3809595087115674e-06,-1.0072777460190254e-05,-2.4273400995331686e-05,-3.3000125938827965e-05,-2.750182698413848e-05,-1.9899172140011925e-05,-1.9139853783173362e-05,-2.0763613068758893e-05,-1.632995441613026e-05
Cz,2021-06-28 00:00:00,-1.0420036995532001e-05,-8.56233251530311e-06,-2.3891489678710848e-05,-6.64468087746975e-05,-8.284247492358493e-05,-6.981944585598903e-05,-3.8953133054157696e-05,-9.937715229282878e-06,-1.6668902366461547e-06,-3.609999530603542e-05,-8.149038016013537e-05,-0.0001147768186105571,-0.000133681676065967,-0.00011604060525166009,-8.086879983027249e-05,-5.956666242856544e-05,-5.7193745029886837e-05,-6.433240448075964e-05
Cz,2021-06-28 06:00:00,-7.401601423554559e-06,1.3972869039940265e-05,-2.3396529105584427e-05,-8.140396267866391e-05,-8.033114148131505e-05,-5.7950028129014484e-05,-4.052792268454541e-05,-2.8346708396966225e-05,-4.835789668255791e-05,-8.117760530376855e-05,-0.00011484779152591276,-0.00013203513835384587,-0.00011723885461437404,-8.075287909439331e-05,-4.8305422110834776e-05,-3.457088566212826e-05,-4.1137952973069587e-05,-6.175802241919557e-05
Cz,2021-06-28 12:00:00,1.730805083078408e-05,7.36960361915665e-05,2.6154520191565506e-05,-3.9003087547628556e-05,-3.9932065413038094e-05,-2.3031216563034673e-05,-2.143629447577272e-05,-2.725218776812463e-05,-9.186887597632735e-05,-0.00016186935752105817,-0.0001904918330617838,-0.000211813139274688,-0.0002122663734098372,-0.0001814414945384737,-0.00014258535872350083,-0.00011634959721104363,-0.0001052420817732137,-8.99530281632555e-05
Cz,2021-06-28 18:00:00,-2.5310129644067285e-05,1.728291473777008e-05,5.42221926817338e-05,3.2854119632032654e-05,2.715923052781447e-05,2.313574135195793e-05,-6.1071449150049025e-06,-4.475945828786834e-05,-0.00013948685466407288,-0.0002087347958412782,-0.0002302315237320621,-0.0002662220746012194,-0.00030471822781161017,-0.00030070302942728633,-0.0002549585363896504,-0.00020328803813126714,-0.00016141951939905262,-0.00011964266905647661
