,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
2021-06-25 00:00:00,881947.4481325158,269562.7266415326,1406030.1075877866,786144.9734192825,-0.02028526189675709,1.1816487234791386,5.687698004900132,-0.009050426830954444,-5.154575764846093,1.5011592545423598,-8.106616863662978,-5.860567499848123,4.235051185741152,-10.276281168286829,-4.6142474709589605,-3.1027897463655085,2.486413664743757,-4.699212424325491,1.701691755469514,4.925617785403361,-5.794648151217962,6.858103507253719
2021-06-25 01:00:00,865336.1572370635,258392.6835546168,1414981.1967808641,769227.8086917107,-1.3117970875987848,0.9060359492917729,5.274678332646243,1.120229216048038,-4.982677994494141,1.6474032995339518,-7.500303935809896,-6.667002371989169,2.377955345653942,-5.558503339728755,-4.494678276239526,-2.30618935867986,3.445714061728148,-4.980942131252636,0.08223857994760309,6.983136752490586,-3.739399391457547,5.840509357334738
2021-06-25 02:00:00,849585.7645435912,252958.16325903762,1430839.2488322293,750282.1900742635,-1.3075056951791741,0.7669921539855282,5.192162935337347,1.0964096131812462,-4.353993986812976,1.737262311371105,-6.694120520708993,-7.401910144801055,1.9492859542022816,-4.736536427987867,-3.4460088667347573,-1.516280639358366,5.529253206158432,-5.607893498577097,0.36747157888457327,8.338716486709252,-2.9241254915337533,5.889769968380059
2021-06-25 03:00:00,840524.8933965733,247475.46295123655,1454791.8198652049,728850.9755019556,-1.2711128141668588,0.6324788814058704,5.065040771832983,1.051466383525936,-3.8561239778120897,1.9237359941836867,-5.8466159592028975,-8.093242192650626,2.083645166538924,-4.607633728770305,-2.1587420696197337,-1.4364007192481667,6.918749953407322,-6.429160358711799,1.0587479754313676,8.971437954944093,-2.941149211311788,5.677656222245874
2021-06-25 04:00:00,834042.8216423291,242616.07808045082,1480654.248496762,703992.2354915385,-1.2736565548427765,0.5210339848693676,4.927858571515057,0.9551769053965143,-3.677331193130364,1.9624332892665926,-5.205805066637002,-8.195353100926212,1.812670151576719,-4.216397631921422,-1.5043185618003514,-1.202881877519673,7.572231753332825,-7.142057205178199,1.4203900613566036,9.123834803297546,-2.731172246259119,5.025977561866555
2021-06-25 05:00:00,829693.7997516107,238814.7134330949,1509311.8884892012,677428.1636246726,-1.2997480984123169,0.42993389561523326,4.8938568214393285,0.8790467002936367,-3.3582214442855913,2.014392958299555,-4.566188203645743,-8.149460688296372,1.7876269404983187,-3.9837381103143343,-0.7525001349220273,-1.0683927588962978,7.58918273869433,-7.350174145540126,1.7359071065664802,8.561262219313061,-2.633672912517449,4.814096663901939
2021-06-25 06:00:00,828624.8206708905,234923.65021639748,1535296.3642153612,651070.9816436496,-1.333917600727999,0.3294148636556037,4.821259946138241,0.8226020182784588,-2.894205832825836,1.978988736335891,-4.149835226339314,-7.843142706804796,2.0845893358665895,-3.7308890117634896,0.42215056076725077,-0.9983932786225503,6.3873477950016,-7.297106603466365,2.3118536565206917,7.049840675930672,-2.4841948603355863,4.544694031198214
2021-06-25 07:00:00,832733.2837891349,231626.28182701254,1555300.7926132127,624888.9960797147,-1.3829331466464072,0.2597658500277802,4.747903810977435,0.7583674217497272,-2.209174502471333,1.9382794967887136,-3.6109072791195045,-7.109731581354906,2.413664309343283,-3.4772588747160023,1.6847204427534275,-0.9469894909282044,3.8190454694431457,-7.2032874388265675,2.770727648606133,4.064982084231622,-2.386667415994971,3.895980531756046
2021-06-25 08:00:00,840754.8078587152,228105.3258817144,1562793.4915953518,599207.3120840983,-1.3073807079717168,0.20236493049049553,4.5737637939554485,0.7405566693759309,-1.4317473864384602,1.9380837905154402,-2.499114632423198,-6.097298253577553,2.324630097346851,-3.389496171182164,2.2966943736449403,-1.091038859395109,0.700020747274846,-6.874376219632266,2.6234259826021793,-0.06724770628568777,-2.4909309110251137,3.056129158524805
2021-06-25 09:00:00,849269.4832793785,223770.80203936776,1560340.9419935916,575393.4872983624,-1.2547261540503296,0.1345049471870826,4.483332972883043,0.7867217819874377,-0.8542110000135533,2.0304694500305636,-1.5525038997997405,-5.170291975583629,2.535871667291323,-3.513754110095837,3.014507041888234,-1.363755094376219,-0.8758049109777332,-6.607100173655668,2.7484968350385404,-2.5519078300107063,-2.742007709606427,2.259802992823567
