time,10000.0,15000.0,20000.0,25000.0,30000.0,35000.0,40000.0,45000.0,50000.0,55000.0,60000.0,65000.0,70000.0,75000.0,80000.0,85000.0,90000.0,92500.0,95000.0,97500.0,100000.0
2021-06-25 00:00:00,-6.258648402249018e-05,-0.00022903585179400712
2021-06-25 06:00:00,-7.2468291993072565e-06,-0.0002352353423355355
2021-06-25 12:00:00,-3.7066919500265878e-06,-6.55161991767937e-05
2021-06-25 18:00:00,-6.2335905837693864e-06,4.038726360444917e-05
2021-06-26 00:00:00,-3.441262392651577e-06,5.0225183233316494e-05
2021-06-26 06:00:00,5.493848194673786e-06,1.1489176816839707e-05
2021-06-26 12:00:00,-2.333645995392744e-05,-1.2783700524319447e-05
2021-06-26 18:00:00,-8.72752388453191e-06,-6.224703152231319e-05
2021-06-27 00:00:00,-3.5770600097400003e-06,-2.528933135284202e-05
2021-06-27 06:00:00,4.025562343046218e-06,3.2929029065765056e-05
2021-06-27 12:00:00,-1.802162748334171e-05,-1.4330384690481935e-05
2021-06-27 18:00:00,-4.1919240576454486e-05,-3.1493680925908816e-05
2021-06-28 00:00:00,-3.720863921086771e-05,-5.375366173730917e-05
2021-06-28 06:00:00,-2.825600016716448e-06,3.3812788230876844e-05
2021-06-28 12:00:00,3.3787037750019324e-05,0.00014312908835069222
2021-06-28 18:00:00,5.957277659395125e-05,0.00021514905529730475
2021-06-29 00:00:00,9.556827394189975e-05,0.00027306569678924367
2021-06-29 06:00:00,0.00010143413835162491,0.0003983628116127046
2021-06-29 12:00:00,9.214310459277673e-05,0.0003343997887979471
2021-06-29 18:00:00,6.608471026927055e-05,0.00026128686520592725
2021-06-30 00:00:00,4.095356763254977e-05,0.0001826799911618996
2021-06-30 06:00:00,1.9288331679023845e-05,0.00011158543854828377
2021-06-30 12:00:00,1.7026370877402942e-05,2.5801643077966775e-05
2021-06-30 18:00:00,-5.846757902047996e-06,3.8302710793296746e-05
2021-07-01 00:00:00,2.9117674223752144e-06,1.269087276755775e-05
2021-07-01 06:00:00,4.687771166574736e-06,3.139950148952374e-05
2021-07-01 12:00:00,2.2705982434464355e-06,5.0676819416397956e-05
2021-07-01 18:00:00,-1.2307882914482821e-05,4.2096658974323274e-05
2021-07-02 00:00:00,-5.55952974288298e-06,3.428988848850398e-05
2021-07-02 06:00:00,1.458486512482106e-05,9.503949523001201e-06
2021-07-02 12:00:00,1.6110206116761378e-05,6.32537138120633e-05
