time,10000.0,15000.0,20000.0,25000.0,30000.0,35000.0,40000.0,45000.0,50000.0,55000.0,60000.0,65000.0,70000.0,75000.0,80000.0,85000.0,90000.0,92500.0,95000.0,97500.0,100000.0
2021-06-25 00:00:00,-2.8295789337113075e-06,-3.953174900861558e-06,-9.85570141395941e-06,-1.5485576102694546e-05,,,,,,,,,,,,,,,,,
2021-06-25 06:00:00,-5.477876088330245e-07,-6.50130475038748e-06,3.3863769682702757e-06,-1.2198570511028558e-05,-1.4755906682585855e-05,-1.4353228816506054e-05,-9.285991442821567e-06,-7.5927296854903696e-06,2.8283603172055794e-06,8.329293170483935e-06,2.9527563746610743e-06,2.552775706245433e-06,3.5017869543870136e-06,5.35909102620744e-07,-2.4487914901054285e-06,-2.899984445566056e-06,1.2604955976641787e-06,4.329815585268383e-06,,,
2021-06-25 12:00:00,2.9258091201743064e-08,-9.132171662146449e-06,8.860670014762027e-06,-1.0713959376484712e-05,,,,,,,,,,,,,,,,,
2021-06-25 18:00:00,-4.884711706776046e-07,8.17803466472063e-07,1.823595759429401e-05,-8.78131650278215e-06,-1.6900143289388243e-05,-2.1309598651072988e-05,-2.318221181359208e-05,-2.134407999073509e-05,-1.1707036242836992e-05,-2.78154673277838e-06,3.2797957728846343e-06,5.127814389854048e-06,2.496928598327953e-06,-1.864454555671954e-06,3.5510195752507543e-06,6.6471571839959785e-06,4.781579677201787e-06,5.464244685610992e-06,4.6571677232023875e-06,2.1028130539527323e-06,8.33262709357318e-07
2021-06-26 00:00:00,-6.713913040424945e-07,2.3427023850520816e-06,9.103930158393269e-06,-2.2447412924327624e-06,-1.4574467501504483e-05,-2.3560898683539093e-05,-2.738717197870918e-05,-2.0592647989950437e-05,-8.78248469663043e-06,-2.4936691918694676e-06,-3.5801514870690373e-07,1.9992764318368218e-06,1.8110493345525926e-06,8.343120696662094e-07,3.6688382851184396e-06,4.846240236276491e-07,4.4255980689671704e-07,1.1632500757908274e-06,2.7532622320186545e-07,,
2021-06-26 06:00:00,-9.006518985070448e-08,1.0077606248990675e-07,4.929294461721327e-06,7.309058561463928e-06,-1.4357788056316916e-05,-1.936711630269778e-05,-2.1941635283915238e-05,-1.1078220897249429e-05,4.804129432404167e-07,4.8050501384486845e-06,2.9490971353761493e-06,2.470582050495536e-06,-5.606115689245789e-07,5.791666963636699e-07,1.1948560249823502e-06,1.7453973087206662e-06,4.696372089839574e-07,7.188881910017147e-07,,,
2021-06-26 12:00:00,4.089441627381978e-07,-1.6884051439732554e-06,2.9544812344720554e-06,5.924427533251223e-06,-1.2048813569960278e-06,-7.50262434553101e-06,-1.0990408008015369e-05,-6.566477451278937e-06,4.541069420221346e-07,1.8957345896149363e-06,1.5841624719694522e-06,1.2455341111500582e-06,4.5737591331180747e-07,2.0536474903906425e-06,7.913423862704935e-07,7.712385822170192e-08,5.765913614441978e-07,8.298149688592515e-07,,,
2021-06-26 18:00:00,-2.082213986576942e-07,-6.502269898821088e-06,6.817223496304942e-06,1.663131353776853e-05,,,,,,,,,,,,,,,,,
2021-06-27 00:00:00,-2.9995195224911305e-07,-3.6740241556810534e-06,1.1752185831342995e-05,3.264057435246306e-05,1.567142782516451e-05,3.0896625262932934e-07,-1.1671742266637041e-05,-1.6247939859555368e-05,-9.170143928954796e-06,8.889772933792712e-06,1.0714764041760865e-05,8.354872027396573e-06,5.952867165606569e-06,2.4754388615407334e-06,-7.340356044031539e-07,6.441286064855967e-07,-5.156736900614252e-07,-2.782342454647311e-06,-3.980018603457845e-06,,
2021-06-27 06:00:00,-6.229655570923727e-07,2.5323332947600695e-06,2.5457944219897267e-05,1.8854147478590195e-05,-1.4487015569582616e-06,-2.061254345908147e-05,-2.6020997862257343e-05,-1.1411458183364994e-05,3.772339912221198e-06,9.039653123866118e-06,4.703842254855471e-06,1.5579007448876006e-06,-8.855097945914974e-07,1.7696507619169892e-06,1.2834806588628822e-06,-2.8752975634884424e-06,-7.232877031990414e-06,-7.045969179364098e-06,-3.1821080896322555e-06,,
2021-06-27 12:00:00,-8.764669244162368e-07,-5.6942177141194724e-06,2.3183343240550645e-05,5.962206570820684e-06,-3.8310953008224186e-05,-2.8336543355060606e-05,-2.8576343341647003e-05,-2.8904845963918044e-05,-2.864053896663273e-06,1.4208763480440202e-05,1.1915114494309968e-05,5.38407387385051e-06,-2.9253289870203643e-07,-6.854606323741298e-07,8.056631306586347e-06,-7.237159746373696e-07,-9.475709216740389e-06,-7.436128388908468e-06,-6.283897134005613e-06,,
