,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
2021-06-25 00:00:00,139703.63548712185,217915.4893983882,1959877.4750788982,296967.92383130145,0.0,1.4496594129571798,2.805953147536761,0.0,-6.0427483469034735,7.355265509112231,6.872751189498622,19.718218943592827,7.426747681294486,-16.302796641951474,-1.5414078093048496,-3.2074907220466575,9.026845518149138,-3.608738368579733,5.950999950555804,-0.6518588188862457,-12.012415644116068,-20.521004164635798
2021-06-25 01:00:00,134154.5673736244,206368.52279902023,1992374.1189442351,283976.4657044144,-135.4913388657274,-18.810449076304625,-3.554593194435805,95.16307970965438,-4.781254926357944,6.729971442051693,11.236320662229687,18.108135882290473,-161.09456871153776,104.30539441135736,-2.0064267757130723,-3.7034555513093315,6.4438620221263,-2.095865589750441,-151.52695979138716,134.25347342005983,103.54010179259798,-118.92167437613111
2021-06-25 02:00:00,125257.36270198773,191250.609428961,2006273.2816382076,281877.6915850983,-181.65519067975907,-16.826873453713475,-9.287383312072684,51.46897969523963,-2.9953104186851287,6.228951057493077,7.482194381535722,16.00010837846982,-209.96279099752013,61.791800201416706,-3.7158956072644083,-4.401403047873492,7.20007868982098,-0.8820566181400581,-199.20264932205183,190.660458300117,57.665499043586536,-77.63852800392219
2021-06-25 03:00:00,107400.11900132065,174678.42085433108,2044214.6855109462,277625.658053806,-232.70592830522028,-10.17989267970438,-6.138955003566753,45.13327465959841,-1.8230784928623842,4.60593513354485,-7.775229554719074,12.949997313327493,-260.5028116541166,49.974977962736745,-5.266487563763341,-4.578789274403247,10.86863775110215,-1.3359746018546623,-246.32923005582563,257.48875061460825,46.1284429313547,-65.55820157834731
2021-06-25 04:00:00,87338.65224289168,158283.32665325762,2084527.473446143,272258.6744517447,-182.5778351333846,-1.3895905844868006,-4.34156513627725,2.7166938307587944,-1.608818210167849,3.7229449235485332,-7.403235009119551,11.61610816585784,-200.84535972889776,0.6670921417231358,-4.530855450201273,-4.134419098839389,8.074997130367006,-0.6272663317669422,-186.88946295790484,202.3976324091484,-3.751079607142328,-19.301633464660828
2021-06-25 05:00:00,74777.95975987149,144910.60334268748,2102354.6648495886,273109.340465084,-142.21689369319276,-0.6259715971310806,-3.840362333510458,12.242477043034938,-1.5814737563913182,3.033042556580056,-12.646726881939758,10.63575872777318,-155.98928143473043,9.035376873034153,-2.8837680390335056,-2.486193213683639,2.979786591383842,0.4622735905272,-144.145159572966,161.6837695000268,7.349212869902325,-26.256324513791377
2021-06-25 06:00:00,66575.52236185044,140382.73551473542,2105981.9369041068,275587.04430354055,-113.43712304829313,-1.9881363807032062,-9.009547830436961,28.512727558668992,-1.7131450771336936,2.1689112441459732,-20.127670901729513,9.49640938980197,-122.50114735034666,29.830691344450837,-1.6183531030119815,-0.8029541081088124,-2.777233026148816,0.582034797296219,-115.33046745487464,139.79710875431078,27.52899858711741,-46.4366499816117
2021-06-25 07:00:00,63125.81741818522,139129.33376430403,2082358.5870613172,277299.9910056168,-114.03093065219419,-0.7158353860016949,-6.945720261340292,32.059050327280175,-1.9128015114188097,1.726781608403176,-18.704620988293815,7.919877135083595,-118.9327110714758,33.292618782510175,-0.737031985709588,0.1252326059792257,-8.547322715198776,0.4454883347227749,-113.57099651248667,131.13394918662954,31.17333671085792,-46.47915938898129
2021-06-25 08:00:00,61268.892064741405,141284.41027778585,2044441.2133546756,278794.5603135445,-94.09089916023909,0.48102744285840465,-10.139939446180916,32.96282406379011,-2.242353657216045,1.3606888818785268,-10.150232498334118,5.260164686854409,-96.30674327402322,30.44762671969049,-0.13144184574044832,0.8002336931734236,-11.766069001649642,0.2340841874416785,-91.4989599059051,102.61500210310449,31.9213414322266,-48.128844009383755
2021-06-25 09:00:00,62179.436128853995,144891.01635515268,1997642.8902494397,278985.3971551969,-90.48757689182376,-0.11445260094377681,-10.014913199897531,34.28351195559563,-2.4888041679695987,1.3101430317885256,-4.692080842930103,3.583200252917867,-94.19666561898889,28.599812838832943,0.41024841778502175,0.3379223816361749,-9.150544601213866,-0.34659894649552975,-87.70297690701291,96.04402633343753,33.425743906387055,-48.228224354906565
