,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
2021-06-25 00:00:00,448895.3683542728,112200.42282828127,2282629.2083100085,623788.5109566806,-0.016166780719445648,0.9715749298083088,10.297365023619072,-0.017035695646587592,9.746389273968688,-3.5177494777984153,-13.909688891558021,-16.0948763401808,64.76171790861846,-16.831971575412634,-1.4466127379352454,-6.388988958911675,6.616543199859492,-4.721063772874937,2.439374564816632,-18.23246266208599,-2.1744379250203334,6.067865213475027,-2.1919249205314184,8.17681439736047
2021-06-25 01:00:00,472714.92387376697,95204.5932459315,2291410.9567433484,558151.6453731711,0.10433292076729164,0.612929171718636,8.776462832517186,0.5186168732487539,8.710786420802185,-2.2809722841658258,-10.727325749548044,-19.07924420598144,61.098438927674664,-26.287716258721954,-1.5232424830167615,-2.19691771648126,5.849990135834054,-3.8392498257615646,4.774644648777774,-19.37222129866408,-2.1435341924822024,6.621174645041339,-1.652589840065621,7.9648688665857925
2021-06-25 02:00:00,491015.297332278,84557.824082798,2317006.6497812085,484308.51760629925,0.44244640382397976,0.36036251641443623,6.825289779846827,0.34563139202992893,7.349920860875568,-1.0488812656371904,-7.212215761686605,-20.62938557948459,54.45060862107914,-31.989434480772633,-2.3353126934029884,-1.5082142667441705,4.358889385115334,-2.330109754675731,8.068444074329648,-20.446816672809906,-2.1882225555218184,8.012923652345446,-1.295959613423048,6.662227294491583
2021-06-25 03:00:00,504098.9274465974,78427.80301226623,2349503.754078522,410934.56532893976,0.6137336322085378,0.10759212485107317,4.94331160410486,0.25752536652439834,6.633833576041269,-0.49270351872575996,-4.322010128491135,-21.116000219958753,47.60032385106286,-34.7831461272023,-3.5006324470972685,-0.8798916809489945,3.012730198186756,-1.6153607443130344,9.133843151346017,-19.823188459526516,-2.899777620794902,7.898808043523754,-0.9727239839139492,5.978597998012699
2021-06-25 04:00:00,512706.95475922263,72927.22672374416,2382770.3204709,341581.56069770834,0.7432282842339304,-0.06955754690435403,3.409348453045163,0.2587878339751446,5.908000063638426,-0.11805674905714295,-2.8863982594811133,-20.35145559258689,38.72389117158461,-35.09435008397429,-4.408451504838308,-0.5984480503521401,1.4549485176052097,-1.4164233378920512,9.319596472590476,-18.272218269953957,-3.7793808087036393,8.053417994792495,-0.9700212079554096,5.229797941702953
2021-06-25 05:00:00,514574.5567733549,68229.55497944346,2416604.8486811733,279374.5937852713,0.991427318797535,-0.16266649027898936,2.199687086805101,0.19742950719434924,5.516496516404087,0.09101612707472195,-1.8061489355762759,-18.109141434935655,27.324797621169594,-34.35890234690552,-5.281713126470914,-0.5269157041342962,-0.30862054339810535,-1.3151495412581748,9.998650244962127,-15.771557219771834,-4.996356231283647,8.613684774935766,-1.0460696708595583,4.339841794774573
2021-06-25 06:00:00,510484.8868467563,63458.150026685296,2454760.602234627,228026.34871535114,1.1905877226834745,-0.20259069458522605,1.3783313108971151,0.22134553094621034,5.7422384346730695,0.05523031449274826,-0.2951843951365253,-15.576795736265773,15.923809394470485,-35.959120395598084,-5.924920544386811,-0.46792586991057866,-1.3328879510689875,-1.3886541083536676,10.68761096020242,-12.990374305301117,-6.087129357643809,8.413876321758355,-1.0199481973149795,3.74340721091556
2021-06-25 07:00:00,504977.76352565817,58231.245399297055,2493555.6475946307,185843.89878710324,1.19049994448889,-0.19958065839917205,0.9003139771367349,0.23847719291414002,6.278698064455054,-0.03254568238831923,0.22447693384602518,-12.934447449390733,7.863502538503195,-38.719779486647596,-6.163372781711745,-0.5095741028187691,-1.554353491129352,-1.4759918293606886,7.854729193091172,-10.587681227453524,-6.842132269494688,5.539438337619522,-1.0053882956590572,3.008603006159804
2021-06-25 08:00:00,499293.54171062494,52831.00885528834,2511314.6524248836,151795.04387768576,1.178301232758609,-0.1606230200612338,0.4903960506564214,0.22840704137213597,6.53111977785085,-0.26236556362562263,-0.06687104400456742,-10.02583548421615,2.032896353978162,-40.59437885589133,-6.174113212928543,-0.42620490814041406,-1.6510752068174932,-1.5102605858613343,1.346110004605014,-8.427642669956127,-7.164516771970968,-0.255716234805449,-0.858864960802342,1.860181823544309
2021-06-25 09:00:00,493090.0220365722,47357.36918109545,2503247.639627787,125164.87156341913,1.1618608349769621,-0.12935256598922734,0.14865420816416067,0.18113998169328205,6.810511896377551,-0.4220454937075652,0.30767539458130083,-7.296558392382219,-3.343077483150811,-41.51537845573974,-6.169759284608588,-0.3549880432127613,-1.5310187677736233,-1.433785889646996,-5.04048772695332,-6.3503624495449165,-7.309022395163439,-6.658678164675744,-0.7012478482569211,0.9137101693081817
