time,1000.0,1500.0,2000.0,3000.0,4000.0,5000.0,7000.0,10000.0,15000.0,20000.0,25000.0,30000.0,35000.0,40000.0,45000.0,50000.0,55000.0,60000.0,65000.0,70000.0,75000.0,80000.0,85000.0,90000.0,92500.0,95000.0,97500.0,100000.0
2021-06-25 00:00:00,-1.598291247395077e-07,1.7143186341067704e-07,-8.159386547522763e-09,-2.229135473340243e-07,1.5401513496132424e-08,-5.266924054814153e-07,1.109486377941968e-06,-1.7512545394737345e-07,7.04777685880992e-06,-2.1660784511519094e-05,-9.067258676526772e-06,2.157329432247866e-05,2.8096690044895742e-05,1.323134891741667e-05,4.077075948451956e-06,-5.111629562100476e-06,-1.2438796033980718e-05,-1.0806499784088112e-05,-4.954438206539885e-07,1.778361450830313e-07,6.344448461894154e-07,-2.404040472833131e-06,1.3211684947211494e-05,3.5100800258755604e-05,3.3912454969467946e-05,2.7745105663751653e-05,1.408344836325269e-05,8.725944926900046e-06
2021-06-25 06:00:00,-4.5249499178393476e-07,-1.463745303225569e-07,-1.1726191873930981e-07,-5.274993873670155e-07,-1.0100437589928361e-07,5.942126130910106e-08,1.1826571736619949e-08,2.0040653327073615e-06,-3.5629625422972263e-06,-1.587752426203779e-05,-4.724389664410384e-06,5.066877361703533e-06,-3.106818193988323e-07,-2.784409486901409e-06,-2.2825705588861135e-06,1.0698429801146526e-06,-9.811327667760385e-09,5.637931428334041e-07,1.6645652842793713e-06,-7.15967761296901e-07,2.397823118243481e-07,5.004196917263435e-07,8.247438157758863e-07,9.630733629318228e-06,1.0951772111047059e-05,7.701108178675436e-06,4.318273693071032e-06,2.180559805940848e-06
2021-06-25 12:00:00,-3.4756401762144265e-07,-2.77518341928658e-07,-4.467789557040533e-08,-6.483402691285828e-07,-4.506224790452695e-07,-4.503726604840655e-07,2.0443082852911197e-06,2.4474686234787893e-06,1.264660778541004e-06,7.625336446831153e-07,-4.127402228664069e-08,3.798093325142556e-06,-3.736776334336292e-07,-6.098950237349927e-06,-1.099774798214491e-05,-4.078851758238546e-06,2.3348035831764624e-06,2.889077340177339e-06,1.4838930335671986e-06,1.458590999963213e-07,-6.641217136152055e-08,7.004251773205542e-07,-5.629243098255244e-07,-2.4834453938193227e-06,-3.581574169856668e-06,-3.7931847211561153e-06,-2.422431328357491e-06,-2.558720054079613e-06
2021-06-25 18:00:00,-3.3219276137450083e-06,5.3843165761452355e-08,-4.3569256730130455e-07,-4.86716322778614e-07,-6.316046884289431e-07,2.6026523999320455e-07,6.948406420683404e-07,8.122780336919264e-07,-1.5110757620914893e-06,1.6198482812771586e-07,-2.3024055866132183e-06,-5.1278769612303525e-06,-6.58388188009247e-06,-3.5825636825226227e-06,-4.321329748374326e-06,-5.10309032172383e-06,-1.8685030449167294e-06,-2.1499953823391856e-06,-1.1014236634638049e-05,-1.1993542660152649e-05,-3.7871323088841986e-06,-2.0353001841012434e-06,1.508396212266669e-06,2.1645260038749518e-06,4.236425026857439e-06,7.17151972587609e-06,1.338963803713432e-05,2.585500761955056e-05
2021-06-26 00:00:00,-9.62886880271847e-07,6.771970903222887e-07,-1.2426199218125846e-07,1.2747260556694016e-07,1.6059620737555543e-07,-6.410833391007656e-07,2.7582425041701576e-06,7.497430700771392e-07,-2.61766047417842e-06,-7.68395573575744e-07,-8.542559607404895e-06,-7.209165572074543e-06,-8.456358508628702e-06,-4.852865861182418e-06,1.8463233154203333e-06,3.6910700610347e-06,3.9561321222671935e-06,-6.619249094409857e-07,-1.4940990566469757e-05,-1.4186035934898064e-05,-2.4445652567166293e-06,-5.739602643975153e-07,5.496386751050492e-07,7.613374197126732e-06,8.48851546305282e-06,6.623567514091473e-06,2.4624507856054463e-06,-5.571935370025846e-07
2021-06-26 06:00:00,8.147062523134869e-07,-1.6900305325850067e-07,-2.134402904849615e-07,-4.873286702875294e-08,5.908315186592562e-07,-1.4521164630095697e-06,1.8049176894024668e-06,4.846870303455452e-06,-5.176251225770292e-06,-2.9563772676911873e-06,-4.038407363494705e-06,-1.5904397914495003e-05,-2.3494797247617023e-05,-2.1499397199569038e-05,-7.667351252580874e-07,3.0516761315871966e-06,7.686235677458106e-07,-1.517316372883415e-06,-6.140897821641718e-06,-3.985424442924191e-06,5.882254027924006e-06,6.662834598834208e-06,1.8979540115100744e-06,1.261395490113341e-05,1.8143445354106338e-05,1.3717586880933788e-05,4.194837341985733e-06,1.34432200995641e-06
2021-06-26 12:00:00,-7.09701629511126e-07,-1.7278023615440926e-07,-6.676015026680592e-07,1.539116195256288e-07,2.6772874223096176e-07,-8.111356775016092e-07,1.1806096747039144e-08,1.5368930347258276e-06,-1.0515694562307977e-05,2.524208294468649e-06,-1.175641571866294e-06,-1.4926227277687792e-05,-4.243498702376137e-05,-5.277193868628623e-05,-1.721436725893297e-05,-4.3385100697605475e-06,-4.141917699953599e-06,4.796409888538749e-06,5.649611763157215e-06,1.2574459841252878e-05,8.154893316979774e-06,2.0070325231175964e-05,2.8375719484796833e-05,2.9218592672877037e-05,2.900229097202447e-05,2.1070153966921013e-05,1.4112803314604628e-05,1.2122940839166749e-05
2021-06-26 18:00:00,3.4637079747137545e-07,1.2772877424238938e-07,-4.801552801441718e-07,-3.265432372055261e-07,-5.410410147944338e-07,8.252356507187805e-07,3.8763671054248974e-07,3.3815171046905567e-06,-1.8037167295994976e-05,5.55312269117063e-05,-4.623085251701786e-05,-5.2644776388031135e-05,-7.169947056380294e-05,-0.00010236536779260666,-5.077830165458162e-05,4.438661358779242e-06,2.0777605566150536e-05,1.871067887030537e-05,1.4329926303051777e-05,2.0166628695665785e-05,2.7867259870300174e-05,5.638510195641254e-05,7.716351691876958e-05,0.00011520579993264603,0.00013805993338555995,0.00016318940421495692,0.000176995680367598,0.00014317303028555203
2021-06-27 00:00:00,8.881056003450744e-07,5.070406328360543e-07,4.5839414500650147e-07,-1.9115039114598336e-06,-8.26965439567054e-08,7.171763230600874e-07,4.795466690474368e-06,-4.5161648956529797e-07,-1.4461505851240555e-05,4.2636028895414195e-05,8.384667444381668e-06,-2.4518024522535374e-05,-2.706142578663717e-05,-4.697387280305857e-05,-4.362326360261375e-05,-6.857504325723019e-06,2.6824751190571453e-05,4.4557707184274126e-05,4.075168869311211e-05,4.223671440973279e-05,4.6556565282689276e-05,6.754393764334858e-05,8.07756213480147e-05,9.349779402160383e-05,0.00010173903422847522,0.00010721710223599814,0.00010329358167329836,9.410627228866291e-05
