time,1000.0,1500.0,2000.0,3000.0,4000.0,5000.0,7000.0,10000.0,15000.0,20000.0,25000.0,30000.0,35000.0,40000.0,45000.0,50000.0,55000.0,60000.0,65000.0,70000.0,75000.0,80000.0,85000.0,90000.0,92500.0,95000.0,97500.0,100000.0
2021-06-25 00:00:00,-2.7704664762750476e-05,-1.0213728860581058e-05,-4.940387938452471e-06,4.2703589084152725e-06,1.002516252074322e-05,-2.342170445511287e-05,1.360098313594681e-05,3.1261871126009236e-05,5.9338556425695396e-05,0.00041302284430586495,0.0008515268542585145,0.0011018832280915508,0.0008323473070470735,0.00043117721012852925,0.00014068605396341853,3.439637779279193e-05,1.6644066456951563e-05,-8.320392071622023e-05,-2.2135680401022e-05,6.831209877788121e-05,-1.821351189343858e-05,-4.105630399846256e-05,-7.05759917221339e-05,-9.323175316638216e-05,-0.00013750169883775535,-0.00010541020670292331,-7.986988296819878e-05,-3.130513988537878e-05
2021-06-25 06:00:00,1.263835513265442e-05,-3.021699015771051e-05,-9.01409228844653e-06,7.774968761324455e-06,2.290724225952256e-06,4.035439083784594e-06,3.568621345095523e-06,-2.4342112204093075e-05,-2.947945754648916e-05,-3.358905752572413e-05,-4.7612105507896505e-05,-0.00012490061374770278,-1.738313662382215e-05,-1.1655094473705654e-05,-1.1672933651163586e-05,-3.471976774480704e-05,-6.207596403396139e-05,-6.02615269641387e-05,-5.242930615458991e-05,-8.80723334091235e-05,-0.00011315916227974291,-0.00014086927046016157,-0.0001562676308901783,-0.0001533629244120769,-0.00011385129970226735,-8.197314504433892e-05,-5.592503355561562e-05,-2.5686426622414256e-05
2021-06-25 12:00:00,-1.2930611173668249e-05,3.016053254279205e-06,-5.850030705159137e-06,-2.6391590438566e-05,-1.4110814204783175e-05,5.8581008079720905e-06,6.9430628161231834e-06,1.624379842654785e-05,-6.66151163106187e-06,-1.473865815314843e-05,1.974071512225308e-05,1.335821220323473e-06,-5.1393779360532044e-05,-6.404355905245816e-05,-4.703905174793675e-05,-2.8737605626616788e-05,-5.060089906783869e-05,-7.070381496094511e-05,-7.581665331730764e-05,-9.115158164318232e-05,-0.0001243144308486733,-0.00014028998364982748,-0.0001428899599899141,-9.216544283776773e-05,-6.587620303546534e-05,-4.208786035059696e-05,-2.1827975644142366e-05,-7.162670629293837e-06
2021-06-25 18:00:00,-5.441583984775541e-06,-2.830355287068885e-05,-2.7399107316708216e-06,-7.697266489760032e-06,-5.7739106742301036e-06,-8.649176480164544e-06,-8.109781806016413e-06,2.056046962180204e-06,-7.758349585315092e-06,3.426646901225153e-05,1.050159574193535e-05,1.1779998185564292e-05,7.840402040360455e-06,-2.1298596930862448e-05,3.1855483781676826e-06,6.146653029258682e-05,8.95753992805336e-05,-7.932908067217116e-06,-8.531036173694241e-05,-0.00010794201645345494,-0.00015440873298639763,-0.0002241047345909029,-0.00021625834350797493,-0.0001126884795554896,-8.431968573003485e-05,-6.358241609666055e-05,-4.41043841728118e-05,-2.510372474132933e-05
2021-06-26 00:00:00,-2.6064601022656936e-05,-1.1829511629982709e-05,-5.226415305593516e-06,4.47593641132288e-06,-1.7385597304825538e-05,-3.6536560943225544e-06,1.5430555744278574e-06,-2.224974208660517e-05,4.2510719926540506e-05,0.0001286707583330729,5.187002202384398e-05,2.5541140813609865e-05,3.388127318294052e-05,4.9287183045964675e-05,3.6205642262357294e-05,4.1537807388142345e-05,1.9188480864285182e-05,8.104839652545205e-06,-9.323353035580047e-06,-5.854366391168223e-05,-0.00010727583184133889,-0.00011402792447651285,-9.950251858280221e-05,-9.033175934416026e-05,-6.341031949013212e-05,-4.163452774329071e-05,-2.2730434950768972e-05,-8.488677895546596e-06
2021-06-26 06:00:00,-2.5210831043616865e-06,-1.5676427747029275e-05,-8.544560493840454e-06,-4.0197188517190544e-06,6.209041545824432e-06,3.790368473769786e-07,1.0202668462269377e-05,2.501247938779046e-05,-3.766631192215199e-06,0.0003736203820502767,0.00020347421591754495,0.00014687105542788456,0.00011139921585226535,0.0001375527522539973,9.759760013843731e-05,5.626030294916758e-05,5.328541813739555e-05,3.138611083761777e-05,5.2352976190284735e-06,-4.185424148968198e-05,-7.893384732781343e-05,-7.376085745976144e-05,-8.992435677598234e-05,-0.00017170328298719164,-0.0001867113190711347,-0.00013790579659247372,-6.687375740453598e-05,-2.51452959342883e-05
2021-06-26 12:00:00,6.36755423278638e-07,-8.578838195229712e-06,-7.295570652826393e-06,-1.0964468983434544e-05,-1.2310852739278298e-05,1.9619642884187826e-05,1.7145176265815535e-05,9.141339229645673e-05,-1.4612191067735587e-05,0.0012204581149109096,0.0005997296869609557,0.0005222074648087917,0.00043152651172271927,0.00021310125085676368,9.053168044809826e-05,7.236222815377493e-05,9.245693953825008e-05,0.00010067655886654886,4.9101729474262804e-05,4.115777845882748e-05,-2.2606536056923883e-05,-0.000222381248585872,-0.00043230749127997595,-0.0004423889621086439,-0.0003983471458681397,-0.0002769093983144203,-0.00010629881920087341,-5.1956968232384814e-05
2021-06-26 18:00:00,-2.0834737164196446e-05,-8.923271049244738e-06,-8.228865232763813e-06,-1.203387145983234e-05,-1.2732583520503385e-05,1.531417557473677e-06,-1.6454890140619538e-05,1.1555190177837629e-05,4.105815669024896e-05,0.0015664488318373325,0.001631892222869234,0.0011524371542910325,0.0006679568989783567,0.00018672967711858308,7.78064848260454e-05,2.7665868013632244e-05,4.18666661594922e-05,4.110217865950123e-05,-6.377092202149371e-05,-0.00012753597821486593,-0.00022870177796218923,-0.0003839042458268262,-0.00046051906309880824,-0.00038209236457678277,-0.00030772652612618377,-0.00024102977286063348,-0.00014721318693927403,-8.497832694358463e-05
2021-06-27 00:00:00,-4.631100247655895e-06,-2.13767364627781e-05,-7.950256798230651e-06,-1.1407227824897104e-05,-1.0518656767935528e-05,9.293943706129889e-06,8.059012982711401e-06,9.829455238535758e-08,8.44354463621084e-05,0.00015109761236442378,0.000832727102430652,0.0011844936558204257,0.0007115603687120863,0.0004349037870673797,0.00013059997175297349,2.6291328801430645e-05,-1.653963297716946e-05,-7.87223287549712e-05,-0.00016489708457327368,-0.00023861298419924082,-0.00035641481933081483,-0.0005222571852162738,-0.0005962818315721968,-0.00040288571628597326,-0.00029892813814430996,-0.00029689524773354845,-0.0003345678918986567,-0.0002657632377193951
2021-06-27 06:00:00,-9.108738703166682e-07,-4.314534111574802e-06,4.571253935249458e-06,-1.4858509945886884e-05,-3.434322879729819e-05,-1.6700896884576e-05,2.475436771661663e-06,3.06149574909708e-05,-0.00013796532943861374,0.00015553530089768385,0.00027692841098280623,0.0008089383916577915,0.0007779788652798175,0.0005745997642256801,0.00031653020806232576,5.299733379723123e-05,-9.154062689717997e-05,-0.0002530716310946564,-0.00037254335101696894,-0.0003622312285467682,-0.000360439155170497,-0.0003436774710276077,-0.0003569726535080078,-0.00039230312351357246,-0.0004894128252250562,-0.0006687584749705602,-0.0006386891691947189,-0.00044040269802993176
2021-06-27 12:00:00,-2.094596755003001e-05,-2.4716155845314523e-05,-2.8054825208215633e-06,-2.112121200580393e-06,-9.916163090802937e-06,-1.3094793928958695e-05,-2.256595906399238e-05,-1.4201237586261388e-06,-0.0003514356382811924,-0.0010798121813485155,-0.001156752722905535,-0.0008820017014871201,-0.0007968575003532783,-0.0004882732621205264,-0.0006368774615878844,-0.00047120483616003213,-0.0003256794824227423,-0.00019819342314644097,-0.00015575794884900058,-0.0001858725023998045,-0.00026065100943999293,-0.00021755693675091733,-0.00022979736054438892,-0.0003254937084606059,-0.0003990854906416432,-0.0004793616990799616,-0.0004725055888609582,-0.00034186549682449084
2021-06-27 18:00:00,-1.8751397837352008e-05,-3.366494214017078e-06,-1.41555376930068e-05,-1.2567408576883742e-06,3.453888577909309e-06,-6.628056192590947e-06,-3.384037743074737e-05,-9.318305639650653e-05,-0.0007079678063270118,-0.002435127553708871,-0.004398893603188529,-0.0053225212376198415,-0.0049224401019817,-0.004840310303779512,-0.0034150063202660944,-0.0021679427285696542,-0.0015284560122036893,-0.0012756478117231498,-0.0010843561375621568,-0.0010337152248015356,-0.0008713812759265642,-0.0006205409594527286,-0.0005208310606855248,-0.0006580040977372916,-0.0007320564121644107,-0.0007045103736245442,-0.0006023539244128569,-0.00035250591105144395
2021-06-28 00:00:00,-4.7032340953615855e-06,-5.860823556101625e-06,-3.5695166809486945e-06,-8.312264359216285e-06,-9.645516167674864e-06,-3.577968579981988e-06,-1.068511023297527e-05,-0.00014368915113657733,-0.000860346779103259,-0.004644227972643892,-0.008715425916377773,-0.009159722081515602,-0.010358837104215292,-0.009362643111902802,-0.007951728226297746,-0.005886649347263548,-0.0034204901828637896,-0.0024018677415073315,-0.0021029195000170156,-0.001741636101597086,-0.0010669955806359955,-0.0005707113041726223,-0.0005712612135879845,-0.00101895659575863,-0.001341583294281315,-0.0015227509598870655,-0.0015090216853229474,-0.0010937604603331395
