time,1000.0,1500.0,2000.0,3000.0,4000.0,5000.0,7000.0,10000.0,15000.0,20000.0,25000.0,30000.0,35000.0,40000.0,45000.0,50000.0,55000.0,60000.0,65000.0,70000.0,75000.0,80000.0,85000.0,90000.0,92500.0,95000.0,97500.0,100000.0
2021-06-25 00:00:00,9.822065401672234e-08,1.9204967255069315e-07,6.592131369991117e-08,-1.5865970258287683e-07,-3.2958115259628966e-07,2.5878442984735065e-07,-1.9403551104527307e-06,1.838124951801762e-06,-5.327283653903256e-07,6.912136839213021e-06,3.1635381401967786e-05,2.599289085034231e-05,5.103301138483105e-06,-1.0055715642393452e-06,-2.3223478265515216e-07,9.743647523710182e-07,3.5650700528836122e-06,2.4579486739028046e-06,-1.7197060881119893e-06,8.813979266776019e-07,7.525169302773117e-07,4.147001178401897e-06,-2.9806438291546906e-06,-8.588849595547223e-06,-6.301466734381527e-06,-5.718023716404127e-06,-2.3478772287136485e-06,-7.817856228605441e-07
2021-06-25 06:00:00,-5.427566016790241e-08,-5.518261788887976e-08,4.433644166147622e-08,1.342382297405491e-07,-3.047280827034827e-07,-1.4534943532341068e-07,6.630576953297466e-07,4.2606486853403947e-07,4.535832918085638e-07,7.293684905910135e-06,1.0850434501688228e-05,-5.389018673326317e-06,-1.02865624042589e-06,-6.559403709339087e-07,-3.298160961770006e-07,-8.05046461842427e-07,2.8599924457365783e-07,-6.733495349922217e-07,1.6760034382972538e-07,1.7287789360996006e-06,4.0475159235902934e-07,-7.649872617056369e-07,-9.108670418674506e-07,-4.3835924815944e-06,-3.546940265052883e-06,-2.13822123340208e-06,-1.278919438650856e-07,1.2279767929212704e-07
2021-06-25 12:00:00,3.851130463623973e-07,6.5462374725238e-08,1.6161424101717037e-07,-1.6127433414091816e-07,2.8212253306145877e-07,4.892763334524196e-07,-3.096378959786569e-07,-3.077496782089724e-07,-7.263373641137035e-07,-9.814791562468621e-08,-2.5660289041693514e-07,-2.4175882563353574e-06,-7.660014045956278e-07,3.5567901917736045e-07,8.869386588304934e-07,-1.857803096648753e-06,-1.6510362124770867e-06,-7.864355566035491e-07,3.1911912903203355e-07,-7.590938693873957e-08,-5.969299299084984e-07,-2.42126775550754e-06,-5.717666174186902e-07,8.988311867741311e-07,9.158652488286691e-07,9.300868349086709e-07,6.275242381384863e-07,1.7225376929985421e-06
2021-06-25 18:00:00,8.737676269403442e-07,-1.314237676051747e-07,5.893846472814536e-08,-2.1177889308049502e-08,3.303404830725559e-07,-2.3887952643894487e-07,7.779504266486331e-07,-2.290611139013105e-07,1.4085842354921427e-06,-8.497913684251937e-07,5.229607675265985e-07,1.4582563526088762e-06,2.2910456344892347e-06,5.974414011615696e-07,-1.0556649492568631e-07,-4.1264489490396414e-08,-2.402528433713616e-06,-3.059003177770469e-06,6.638280680035657e-06,6.71893663093092e-06,-8.763564046123577e-07,-2.4031505486421292e-06,-5.5675778314174945e-06,-7.620012933630354e-06,-8.209497007635512e-06,-3.655641283846599e-06,5.266216790123216e-07,2.8134443074576506e-07
2021-06-26 00:00:00,-1.9691065411346993e-07,-3.8747428115144825e-07,-1.99452730707096e-08,-2.9565867364944366e-07,-1.7684371226006368e-07,6.437143169023389e-07,-2.476458550304678e-06,1.249923804613328e-07,-3.5357582665409856e-07,2.614331856589888e-07,-1.2959622028970594e-06,-2.7550107583595826e-06,-6.215868563762525e-07,8.29068982830706e-07,5.224461659026402e-07,-5.658149277651228e-07,-3.489940090007992e-06,-2.421865830635887e-06,9.308895816621183e-06,8.139023343134454e-06,-3.0079597011820385e-06,-3.78925286965462e-06,-2.24609727781942e-06,-3.960383565927974e-06,-2.037087952434516e-06,4.4011904095810555e-07,-1.6615152517656832e-07,1.1397376145569946e-06
2021-06-26 06:00:00,-8.055796725607423e-07,3.164099652911458e-07,4.061636756054298e-07,1.1922072013311242e-08,-5.794378181188785e-07,1.4318099868586748e-06,-9.330025424809492e-07,-1.4646929795437896e-06,1.0096306520598885e-06,7.928820072233229e-07,-4.995397447147649e-06,-4.284653949386026e-06,6.36389097215318e-08,3.206057741831785e-06,1.6461205373343802e-07,2.232131264743864e-06,1.2670003394309995e-06,-9.146115758476842e-07,4.99130155080884e-06,3.3496191194548547e-06,-6.580573090844517e-06,-4.775381929902789e-06,4.491686455222784e-06,2.9616914609579717e-06,-9.628292161820672e-07,-2.4851902878929993e-06,-8.911758149169217e-07,4.834019845646023e-07
2021-06-26 12:00:00,6.016374754414461e-07,4.450652821577632e-08,2.1194933877667598e-07,-8.171848167634087e-08,-4.864423669036891e-07,5.4655132517856725e-08,5.820346034947657e-07,-1.5648526194617712e-06,7.983858810106925e-06,-7.326355192778611e-06,-3.937804614740054e-06,-1.81772370654978e-05,5.20231401582329e-06,2.0139618328788377e-05,2.4160827982727617e-06,-7.151723601197421e-07,3.935952122744429e-06,-1.483584966779362e-06,7.262186236896656e-07,-2.243844539251702e-06,6.202471308418895e-06,9.841171076155054e-06,3.435293645412732e-06,-7.852539283153107e-07,-5.2002101924692075e-06,-5.415397884713984e-06,-2.763825330534497e-06,-7.749592375232396e-07
2021-06-26 18:00:00,-3.4644808545908574e-07,-3.3270417004374877e-07,-1.5444502508589363e-07,-1.9222767543199112e-07,2.395615732787806e-07,-7.200161030315997e-07,9.32133988159221e-07,8.45095673996858e-07,7.816069860288848e-06,-5.0385935433944876e-05,3.382389079818766e-05,2.4157292146262903e-05,2.8729679711204505e-05,6.253174448058474e-05,2.5268465005720174e-05,-8.960975666695494e-06,-1.112965741983299e-05,-7.015623167045366e-06,-3.3040416274536983e-06,1.1136231816014854e-06,2.4172000803166844e-05,1.8597426487974783e-05,4.842235041559464e-06,-5.192132486154833e-06,-7.625659405067154e-06,-8.580205001483532e-06,-4.605739811770091e-06,-2.671398423097756e-06
2021-06-27 00:00:00,-6.337222071232284e-08,-7.952224442507211e-07,-5.06876705044821e-07,8.805528852042606e-07,2.7531413602128537e-07,-9.243484516229704e-07,-2.9315932467230056e-06,7.605475016843079e-07,2.2174815599989094e-06,-2.155981319394415e-05,-1.3925054432530463e-05,-2.14158205031365e-06,-2.1658874052019196e-05,-4.2652689083112346e-06,1.7618312859869677e-05,1.3324583550807331e-05,2.3567643382075176e-06,-8.625829504470755e-06,-6.710722205365882e-06,-2.4149978172393183e-06,6.840759182653775e-06,6.830643890621387e-06,2.188446264177836e-06,-4.5333654695828405e-06,-1.2652737392562732e-05,-1.9727629546635586e-05,-1.5654709099810204e-05,-9.07696544270055e-06
2021-06-27 06:00:00,2.2352156387073667e-07,-6.540898528903456e-07,-1.228492932722924e-06,-2.9876773837717966e-07,1.2238149176510793e-06,5.688217339271393e-07,-1.0547050632596487e-06,-7.124500759950581e-07,-3.296820024965881e-06,-5.498631400624855e-06,-3.857250128318287e-05,1.3078326777474821e-05,-4.4409540168405425e-06,3.0631227699773073e-06,9.1532779975488e-06,1.7999274893144504e-05,1.5687212960601455e-05,9.143793792438956e-06,4.887038845744063e-06,-2.480677134042666e-07,7.156091585617696e-06,5.746411866484326e-06,1.335940060847057e-05,1.8621548559380412e-05,1.3421636812212272e-05,-7.155832742804331e-07,-7.020445517180629e-06,-7.117248896105734e-06
2021-06-27 12:00:00,1.190103915912267e-07,-3.1084436856569594e-07,-5.313592490903323e-07,-1.1406073881320893e-06,1.939573516683226e-06,9.226291323109185e-07,9.683073874855552e-07,3.8048218137268146e-06,-6.287465689208231e-07,5.31795914761171e-06,3.2968326425040456e-06,-1.036923547883506e-05,-7.891010043193556e-06,3.209244342805119e-05,4.6693067539239916e-05,6.310665837819153e-05,7.683613429665548e-05,5.0012179224584e-05,1.6824120735953692e-05,3.2981917767931628e-06,1.1120683404019598e-05,2.1048655975447087e-05,2.4875006147309056e-05,3.586269120270269e-05,3.583316307680024e-05,2.2923332666484668e-05,1.0725745607148539e-05,1.6082344141512113e-06
