time,10000.0,15000.0,20000.0,25000.0,30000.0,35000.0,40000.0,45000.0,50000.0,55000.0,60000.0,65000.0,70000.0,75000.0,80000.0,85000.0,90000.0,95000.0,100000.0
2021-06-25 00:00:00,-2.8228617574674076e-05,-0.00022103638660622834,-0.0001736784427279651,-0.00017371382774591522,-0.0003749758641699589,-0.0003067197394878182,-0.00022232935525919669,-0.00017092611226959264,-0.00012971898989645834,-0.00010628645268239975,-8.891001217220036e-05,-7.592075151954078e-05,-7.65535535196358e-05,-7.6838373615464e-05,-7.429005455279821e-05,-6.725886141100915e-05,-6.488969823564088e-05,-0.00010061995391207014,-7.874486924455102e-05
2021-06-25 06:00:00,6.269888852919472e-06,-0.00011102531979774945,-1.9902764207877667e-05,-4.2544941289258945e-05,-6.374478587160833e-05,-3.843009591168973e-05,-3.554505612982324e-05,-3.265736429961876e-05,-2.4714032982715176e-05,-3.560986408034178e-05,-5.235380323400832e-05,-5.112681983570341e-05,-4.7467130062602864e-05,-4.269905921075583e-05,-4.000137825777481e-05,-3.1353476691236536e-05,-2.152793363321877e-05,-2.0001921021617216e-05,1.1571868354927418e-05
2021-06-25 12:00:00,1.779930157542893e-06,1.9183041001982374e-06,8.760966043084675e-06,-2.4314267119998295e-05,-5.104272058058651e-05,-4.701060529120979e-05,-2.4324147136509102e-05,-1.7858571206502905e-05,-1.8859395706264204e-05,-2.6742430743021613e-05,-4.451474297092223e-05,-4.842756270366629e-05,-3.8775834568344303e-05,-2.8530111639592586e-05,-2.495118563223855e-05,-2.4960701865920524e-05,-1.7063350808213407e-05,-2.4505199047843007e-06,-7.491872675432616e-05
2021-06-25 18:00:00,4.7678548613696335e-06,2.3421612574935687e-05,8.794132023817948e-06,-9.474185223372164e-07,-3.601895235130353e-05,-6.257671579685891e-05,-6.844783410154004e-05,-5.357469977657468e-05,-4.435137247579396e-05,-3.574095258805149e-05,-2.9978198635694874e-05,-2.49113886724227e-05,-1.773008852405522e-05,-1.5870686399883633e-05,-1.3294177896581533e-05,-9.892657685154394e-06,2.292476586861104e-06,5.167008183294328e-05,5.961764638069586e-05
2021-06-26 00:00:00,1.2831240434342114e-06,4.0830995374328974e-05,1.707432916936623e-05,4.7306195566680475e-06,-3.020628317685369e-05,-5.6671821489488406e-05,-7.137108338780573e-05,-7.288596352822931e-05,-5.155493749241756e-05,-2.7771398645294037e-05,-1.6591641306950155e-05,-1.6823820919742585e-05,-1.3137850639624904e-05,-1.046019015698053e-05,-1.3838105916634389e-05,-2.316569755911939e-05,-3.388236445623795e-05,-5.5877249967110935e-05,-7.537782832612055e-05
2021-06-26 06:00:00,-5.009401278028672e-06,4.543449459166168e-06,1.9687438670986868e-05,4.404720183724822e-06,-6.719574981620736e-06,-2.2186128724032722e-05,-3.3505149320342534e-05,-3.242431757642445e-05,-2.9242650796307007e-05,-2.685884209559578e-05,-1.9525592600135308e-05,-1.3284912590275861e-05,-9.244773776882078e-06,-6.423013858446695e-06,-1.064881019873262e-05,-3.291479948588602e-05,-4.4074209651407974e-05,-5.063439849973316e-05,-2.291278842323885e-05
2021-06-26 12:00:00,-9.618597333462314e-06,-1.5296847694965797e-05,-8.989983177397072e-06,-4.178984524167157e-06,-2.7169147920755387e-07,-1.674384010123047e-05,-1.598690725290731e-05,-1.0845339928565462e-05,-2.1198817088131177e-05,-2.5566449128529136e-05,-1.835452435478298e-05,-6.98209050763494e-06,-8.464081569464441e-07,-8.708797716345709e-07,-7.110026403252144e-06,-2.6667529781065057e-05,-4.4791408128307183e-05,-1.542584637741159e-05,6.894296239858711e-06
2021-06-26 18:00:00,-7.2801133877451285e-06,-1.91469173835807e-05,-2.8900483669743922e-05,-8.57192903385698e-06,-6.036760276479609e-06,-1.8864479930785276e-05,-4.110672268987675e-05,-6.489573493384837e-05,-5.249006464344938e-05,-4.021897844089342e-05,-3.4921977191986854e-05,-2.3044458532377495e-05,-9.977643270333176e-06,-7.039854216970333e-06,-9.557602968181715e-06,-2.1449066529730148e-05,-3.635914266519615e-05,-2.5110155456808242e-05,-6.710024703771929e-05
2021-06-27 00:00:00,-3.597307501633131e-06,-2.155294304832731e-05,-6.943343443949513e-05,1.7758152455208805e-05,-1.9956187253588947e-05,-4.5859690600133594e-05,-5.8660687229879304e-05,-5.921361220605889e-05,-5.517726883901576e-05,-4.761747286750017e-05,-3.76020831497785e-05,-2.8460574728049618e-05,-2.109042999820675e-05,-2.1608079608712675e-05,-2.5556707804435502e-05,-4.5570559490018916e-05,-6.720661729720759e-05,-0.00010874155646281918,-0.0001245153070326868
2021-06-27 06:00:00,-6.872872318948551e-06,-2.3097256303972572e-05,-8.620558866607908e-05,1.1298908773071267e-05,-1.685715386269343e-05,-2.417005074897978e-05,-4.5506205437950296e-05,-8.272580987203252e-05,-8.409032065979505e-05,-7.414120625233881e-05,-6.513115315252725e-05,-5.417511862202576e-05,-4.177970668242539e-05,-3.6511280976447685e-05,-3.5830915115400836e-05,-4.611034484974576e-05,-5.4290526304990167e-05,-5.574172819992188e-05,-3.7096216509652056e-05
2021-06-27 12:00:00,-1.656157897131096e-05,-9.767828595463654e-06,-9.782264185543995e-05,-1.0920311217887341e-05,9.582013619575347e-06,-5.5590036982107136e-05,-9.222399139242296e-05,-0.00010573695289414466,-9.040944916325648e-05,-7.557750413701367e-05,-6.673300538360303e-05,-6.296066229608085e-05,-5.094250531350767e-05,-3.874392273014567e-05,-3.283300894344042e-05,-3.243989118940664e-05,-3.0276624085198046e-05,-2.8484431285926027e-05,-3.4416271466790044e-05
2021-06-27 18:00:00,-2.1980636133671573e-05,-2.6135309150935344e-05,-0.00013802000390766256,-2.2153443048871068e-05,-1.788510602731885e-05,-5.1713494306240455e-05,-9.72100039805945e-05,-0.00013437578211719417,-0.00012088640147782022,-0.00010374566533100205,-8.530019002071199e-05,-6.872758016001471e-05,-5.220778202161299e-05,-3.942068842401001e-05,-3.182752561161639e-05,-2.7199726599236685e-05,-3.984906584008919e-05,-6.861577387441443e-05,-0.0001003651900450578
2021-06-28 00:00:00,-1.3859111365538065e-05,-6.0396951318161354e-05,-0.0001218276761097184,-2.3994427897400094e-05,-4.239309969335593e-05,-4.956761203602685e-05,-0.00010314489186344009,-0.0001592088821467542,-0.00015793005578522084,-0.0001319092361232452,-0.00010181097667125356,-8.008385292880141e-05,-6.60849988996793e-05,-5.233000884133818e-05,-4.431950994647017e-05,-4.513053067396423e-05,-6.582112959522009e-05,-7.884237491835537e-05,-0.00011299796188349342
2021-06-28 06:00:00,-1.921625965754532e-05,-5.36510898582941e-05,-5.6164620138113054e-05,-2.4735433185162025e-06,-6.978347198329441e-05,-8.573197422899988e-05,-0.00010617810287353125,-0.0001506715058604519,-0.0001929818787323149,-0.00019462924760391657,-0.0001600669388127893,-0.0001205925819643322,-8.74104758208903e-05,-6.587779104239884e-05,-5.6610644072172096e-05,-5.065752519983233e-05,-5.249310718268927e-05,-3.8507804087376946e-05,-5.594014899773593e-05
2021-06-28 12:00:00,-9.393238033550869e-06,-5.1540326397613755e-06,-5.1938729868243835e-05,5.752503033364435e-06,-4.0247295129861314e-05,-7.104171287538485e-05,-9.33707036483945e-05,-0.00014236123853988056,-0.00015730635407311443,-0.00014357316893913094,-0.00011992533226838463,-9.849941478589871e-05,-7.55251187751122e-05,-5.6248129500201064e-05,-4.963291025417558e-05,-4.316872968939519e-05,-4.149765800817813e-05,-7.78020897528323e-05,-0.00022634355495433633
2021-06-28 18:00:00,1.1755691099156908e-05,1.8028761686497855e-05,-2.735477880417593e-05,9.0780179090718e-06,-7.103141645314582e-05,-0.00011939167643678513,-0.00013423605515486473,-0.000144035370422854,-0.0001533405794238677,-0.00014948659638738723,-0.00013029173802151358,-0.00010497771580714115,-8.210437331059972e-05,-6.553004708912578e-05,-6.157122007417209e-05,-4.523431293336271e-05,-2.7552760765181357e-05,-7.399640100350543e-05,-0.00016354716246256193
2021-06-29 00:00:00,-8.864345275779535e-06,2.1282948403054587e-05,-3.7884445388598164e-06,-3.927668656422726e-06,-0.00010251470515107969,-0.00020535682562951933,-0.00023831393804206878,-0.00023160376987546864,-0.00020194032020109847,-0.00015756164991796162,-0.00012337141286932905,-0.00010460781825476192,-9.078357205146363e-05,-7.752913862256308e-05,-7.168620968113402e-05,-7.107605861080285e-05,-5.976427895996728e-05,-5.9981723694926414e-05,-5.484576382571141e-05
2021-06-29 06:00:00,-1.707246784224566e-06,4.1848278974662513e-05,5.80197551758365e-06,-3.603679954117629e-05,-0.00012647276997136936,-0.00022616293646839843,-0.000273139886232467,-0.00027294023589422077,-0.00024504309756159516,-0.00020391981836979519,-0.00015634618560922837,-0.00011191784300579278,-8.600073568752963e-05,-7.914674758847405e-05,-8.034034883431848e-05,-7.067485436753253e-05,-5.332016332847871e-05,-3.7716154066340004e-05,-3.8250576803802734e-05
2021-06-29 12:00:00,-1.7488804789259004e-05,5.6813244271596677e-05,-2.0524962864267784e-05,-0.00010047502933055738,-0.00014736284609938958,-0.00024218963421737208,-0.0002856144723184309,-0.0002944353754708747,-0.0002497767793187965,-0.00019059298865966654,-0.00015199648100514758,-0.00011939272585842797,-9.066068098348444e-05,-7.64806456595485e-05,-6.248354729600466e-05,-4.8907757391096574e-05,-5.528211137069084e-05,-0.0001320311538282221,-0.00030707864853223526
2021-06-29 18:00:00,-9.812401598148125e-06,3.550697349773089e-05,-3.784842129711803e-05,-0.00014267129222794543,-0.00020767707978475064,-0.00021782920239332246,-0.00026743243655563996,-0.0002967165967573494,-0.00025453320391110435,-0.00019798009850341238,-0.00014097342287201095,-0.00010159884363470106,-7.93612372611509e-05,-6.64890356139496e-05,-5.249737518668428e-05,-3.721539581250082e-05,-3.9845136923216826e-05,-0.00011070806522473605,-0.00021063736236345175
2021-06-30 00:00:00,-1.1496161135611727e-05,-3.118433813152339e-06,-5.639855311031048e-05,-0.00013762355621897967,-0.00024692461409812596,-0.0002697767429207533,-0.00023369857885369204,-0.00020830585687366284,-0.00019388272687317746,-0.00016188376910673276,-0.00012334204588242988,-8.652959986107689e-05,-5.6565373093253616e-05,-4.31195104075286e-05,-4.337468132487703e-05,-4.390772981344166e-05,-4.3064219435052336e-05,-2.1780724090950104e-05,5.65582606384417e-05
2021-06-30 06:00:00,-5.616552894878732e-07,-1.5308814615769686e-05,-4.616599643109954e-05,-0.00010752247476150254,-0.00023691339390472145,-0.00026886422040376366,-0.00023512987975277052,-0.00020177182092711316,-0.00015707760348226293,-0.00012100271263978412,-9.188131724298294e-05,-6.169546205965616e-05,-3.7243625026708e-05,-2.611686659657296e-05,-2.828536717875046e-05,-4.191600360554428e-05,-5.1232649085098475e-05,-2.2685912849159578e-05,2.3080305794575746e-05
2021-06-30 12:00:00,-5.129228690375056e-06,-5.022287334075805e-06,-3.467683072097617e-06,-6.291544761201701e-05,-0.0002103966918219626,-0.00024188161792718186,-0.00020330985352797718,-0.00018295871044808805,-0.00015340215747039777,-8.89648396887155e-05,-4.757819351114298e-05,-3.120197532509888e-05,-3.170326144928938e-05,-4.052416361889786e-05,-4.592333060141484e-05,-4.98124383881637e-05,-7.205366715375377e-05,-0.0001535478516062306,-0.0003087830214036903
2021-06-30 18:00:00,-1.1935557677260655e-05,1.0146318292809062e-05,-2.1761036008144743e-05,4.890857412940078e-06,-0.00017776776783833475,-0.00018976894606019572,-0.00014096793055157303,-0.00012504355993816374,-9.878027651671212e-05,-7.385578870728835e-05,-4.604474534488193e-05,-2.283247821822265e-05,-2.405408528058531e-05,-3.788951767192134e-05,-4.887285389902811e-05,-5.335942630464771e-05,-6.235122320617143e-05,-9.984136363352781e-05,-0.0001393086969718071
2021-07-01 00:00:00,-9.151071241724308e-06,3.9662522710316975e-06,4.619245418197856e-05,-7.0899365880447266e-06,-0.00016751940335055712,-0.00019583289846446,-0.00013450725816419037,-6.124643867992512e-05,-6.354642553231956e-05,-6.667762642798746e-05,-5.8619046234970167e-05,-5.4894874669516286e-05,-5.292038469339145e-05,-5.2285460132197025e-05,-4.5666015136386827e-05,-3.903472435657169e-05,-4.208585581592534e-05,-3.315367667392089e-05,6.534221205794064e-05
2021-07-01 06:00:00,-2.402566244426749e-06,2.1607600795667703e-05,6.509409669528623e-05,1.8551731592148962e-05,-0.0001206887058368904,-0.00013257411612111,-8.67233869366747e-05,-7.309258797831642e-05,-7.698741046906226e-05,-5.144044490458543e-05,-1.732213228230018e-05,-6.821858762966414e-06,-1.7728110923959722e-05,-3.1600748418108855e-05,-3.80999149646523e-05,-3.8073193190935816e-05,-3.256644045712746e-05,-2.8337453356949126e-05,4.621945161468238e-05
2021-07-01 12:00:00,-7.247448935627004e-06,2.4615193599437887e-05,-4.8473281255807855e-06,-5.453810823298286e-05,-0.00010694649148898657,-8.252936545061741e-05,-6.116381109488743e-05,-6.471863211799498e-05,-8.722872359853924e-05,-9.555358957258933e-05,-7.940937943634729e-05,-6.490802199838847e-05,-5.001950081636052e-05,-3.0157102527376237e-05,-2.34656212168267e-05,-2.708352388036236e-05,-3.01343113552469e-05,-4.9452082835259045e-05,-0.00012723346956767655
2021-07-01 18:00:00,-8.900810041947467e-06,1.2223454466986484e-05,-3.8521131434466046e-05,-5.943326026439468e-05,-6.634464339195777e-05,-4.210985041236765e-05,-2.9868603875100687e-05,-3.294286075619529e-05,-4.517243898249074e-05,-5.701724938730926e-05,-5.562357792008016e-05,-4.747393389573892e-05,-4.516008880834842e-05,-4.08436740889736e-05,-3.1978957989900086e-05,-2.1475708724469045e-05,-8.222630294152185e-06,3.878604257371251e-06,4.339420501894354e-05
2021-07-02 00:00:00,6.0289336753505915e-06,1.582556150164804e-05,-5.117629789470917e-05,-4.3476835999056746e-05,-3.2594104737173734e-05,-1.0599491725541014e-05,-7.573471371397079e-06,-2.0127986974804282e-05,-2.6291799468248285e-05,-2.9570263025927095e-05,-3.7593121163529335e-05,-3.818815251698112e-05,-2.9387632560063298e-05,-2.041918372164106e-05,-9.807140415821194e-06,6.035836331967051e-06,2.8608578726792814e-05,1.5880095049843993e-05,4.8084956563162084e-05
