time,50.0,70.0,100.0,125.0,150.0,175.0,200.0,225.0,250.0,300.0,350.0,400.0,450.0,500.0,550.0,600.0,650.0,700.0,750.0,775.0,800.0,825.0,850.0,875.0,900.0,925.0,950.0,975.0,1000.0
2021-06-26 12:00:00,217.54749,519.9377,906.3432,1338.0945,1662.6134,1754.4707,1642.1416,1456.7751,1153.0734,920.0409,697.3162,506.8428,376.2269,290.671,230.3796,184.36234,145.4689,110.15036
2021-06-26 18:00:00,218.89645,542.62177,934.2639,1425.9363,1779.3005,1839.332,1693.6625,1512.2798,1230.9379,1003.3068,770.26587,563.64484,413.8424,320.75482,261.76367,211.9149,167.00938,128.4401
2021-06-27 00:00:00,197.99144,531.91003,918.7692,1409.5815,1751.9498,1805.7898,1679.5597,1523.3405,1258.9717,1052.1885,848.1902,654.49945,501.7276,390.76636,308.848,240.6749,183.25119,138.47105
2021-06-27 06:00:00,205.81094,535.454,896.045,1380.2946,1785.558,1932.3206,1851.8859,1697.1816,1411.721,1196.23,1021.2968,824.36755,640.17664,497.5244,387.43457,286.57516,201.45847,137.89166
2021-06-27 12:00:00,190.75467,527.60254,918.25635,1423.884,1910.9553,2135.28,2074.4397,1890.5682,1550.06,1312.0016,1146.4131,955.7081,741.6857,554.05664,408.08505,291.5471,196.32298,123.79088
2021-06-27 18:00:00,184.30966,560.8148,979.19604,1498.4368,2005.0366,2249.449,2220.147,2047.6259,1699.985,1413.8115,1200.9247,1003.7516,788.4914,583.07104,417.54837,287.55316,189.31177,120.755
2021-06-28 00:00:00,182.72955,539.9936,982.4764,1524.6351,1996.8738,2271.6238,2343.172,2199.7349,1822.7272,1456.0149,1176.8693,945.578,736.3051,553.8067,404.80997,283.16907,185.25554,114.015724
2021-06-28 06:00:00,174.90385,469.05545,899.31323,1439.3724,1908.4591,2194.118,2289.0732,2166.676,1817.7158,1451.711,1130.6666,859.3531,645.06354,487.43893,369.17392,271.1523,184.95091,112.47815
2021-06-28 12:00:00,132.2491,373.44,783.5654,1308.9387,1736.8175,1996.056,2104.8596,1988.8019,1637.2546,1289.9453,993.4618,751.5214,560.4054,416.35272,313.5737,230.01093,154.0099,93.44806
2021-06-28 18:00:00,119.4877,377.9215,740.1587,1189.4417,1560.6973,1782.5411,1857.0635,1729.2892,1419.3125,1111.3716,855.61316,655.9133,501.65506,379.12436,279.74048,196.29214,127.555786,76.838104
2021-06-29 00:00:00,117.99163,395.313,686.5546,1029.0835,1327.0824,1501.5688,1545.6505,1437.8553,1189.0701,948.67505,708.28,550.8541,428.80023,324.56467,233.83815,160.59166,105.92847,64.61154
2021-06-29 06:00:00,108.759544,393.63474,693.8935,951.19965,1149.047,1278.0433,1341.8822,1262.8627,1034.6052,799.17334,603.43665,456.95566,344.67825,251.50754,175.20723,119.91943,79.9343,46.530876
2021-06-29 12:00:00,92.35131,344.25116,629.0525,848.1898,1006.66504,1112.3984,1168.1202,1103.1362,910.6837,699.2654,487.847,344.76996,245.29721,168.8711,111.78124,75.58558,51.38378,30.472334
2021-06-29 18:00:00,96.90681,279.83853,523.7945,752.9323,902.55585,976.4967,1000.5142,950.4077,783.0201,581.35187,379.68362,246.30363,155.82193,97.572754,62.57462,45.577705,35.08385,24.58623
2021-06-30 00:00:00,106.05733,250.74461,460.43497,673.83276,821.86395,908.3073,945.1361,869.73114,655.8845,441.38864,291.19876,193.49289,128.15932,86.2999,57.16255,41.5798,36.658283,32.56771
2021-06-30 06:00:00,101.05234,280.15524,459.95828,626.481,763.9382,876.22833,958.83777,871.6836,601.2011,376.4864,253.52074,183.73933,142.3887,108.80241,78.59979,60.464535,52.45278,46.61706
2021-06-30 12:00:00,60.32937,241.57957,413.53207,554.34454,658.47095,747.3189,828.1679,749.5844,511.5655,331.65768,252.20564,210.01886,173.54538,137.6013,107.14742,85.36886,71.205536,63.361507
2021-06-30 18:00:00,55.569027,205.25526,390.8919,531.89856,577.17896,593.10095,621.9811,588.6717,452.1744,333.91296,269.33517,217.05292,166.97194,129.95267,106.04883,91.289154,80.82227,70.75777
2021-07-01 00:00:00,70.33644,197.08067,356.63058,461.88736,486.54776,475.65836,457.83066,427.26328,353.89096,291.7904,242.4657,192.26701,150.40979,120.95537,97.38421,82.81195,68.2397,58.126247
2021-07-01 06:00:00,89.097984,220.53262,328.30972,393.1227,385.80298,348.5699,323.2608,293.0507,233.46622,207.45393,186.91962,157.3331,128.79561,104.73083,81.824684,65.88218,56.791676,50.3239
2021-07-01 12:00:00,77.64129,192.67708,274.66095,339.25684,326.31714,290.0362,271.23492,251.38762,195.4512,159.22475,141.91273,125.41819,103.07544,84.45187,71.15861,62.22391,56.460495,52.730885
2021-07-01 18:00:00,90.16429,201.32454,259.17313,330.16916,361.47064,359.27664,347.0976,306.9199,215.37637,158.67345,136.58832,117.00463,91.68338,73.9553,67.00643,63.08632,59.21583,55.80264
2021-07-02 00:00:00,115.9126,253.43071,355.9105,432.73196,485.3776,510.22375,506.43555,446.6704,311.56827,213.63821,169.96593,135.5899,99.6201,77.49602,66.94624,59.163044,52.396965,46.0882
2021-07-02 06:00:00,139.69835,259.07806,419.68585,598.7457,732.4222,786.32043,766.3429,657.02844,443.02197,297.2307,223.99843,174.16917,127.665565,92.80997,70.88044,56.29733,46.108772,37.449482
2021-07-02 12:00:00,98.03646,259.00845,466.3074,731.6037,979.22845,1100.4493,1062.4525,873.3189,540.1792,340.61285,249.45647,196.37236,147.3974,102.80508,71.01983,51.589836,41.38716,35.06587
2021-07-02 18:00:00,100.55418,304.99664,569.1469,930.9542,1315.1827,1509.35,1421.1893,1128.1382,661.4641,401.3458,282.07123,214.0276,160.29787,108.60656,68.078674,46.559933,38.847546,35.21691
2021-07-03 00:00:00,105.97988,302.76355,596.23834,1108.9111,1689.9622,1972.4733,1837.169,1453.0399,841.34247,490.09055,329.0075,242.60793,179.40305,116.64109,77.923355,39.205612,32.92906,30.361502
2021-07-03 06:00:00,122.59562,304.47708,611.1356,1259.7183,1967.6735,2291.173,2154.1282,1738.1536,1018.07,578.61194,389.16794,289.7561,209.91257,132.9991,71.63602,38.642982,27.20584,21.235777
2021-07-03 12:00:00,110.20436,310.23566,607.48425,1278.0676,2034.4786,2394.8394,2260.877,1821.8147,1053.3553,592.784,395.63834,282.03857,195.31656,122.2474,65.67617,33.06188,19.057434,12.329421
