time,50.0,70.0,100.0,125.0,150.0,175.0,200.0,225.0,250.0,300.0,350.0,400.0,450.0,500.0,550.0,600.0,650.0,700.0,750.0,775.0,800.0,825.0,850.0,875.0,900.0,925.0,950.0,975.0,1000.0
2021-06-26 12:00:00,-1.9866982551488355e-05,-1.530192562007746e-05,-9.652507252261633e-06,-2.8744219795648903e-05,-3.401075492281202e-05,-9.559380352196986e-06,-4.308402469654651e-06,1.2970019666486023e-05,6.133333537674762e-05,8.763135460939694e-05,6.728301653146462e-05,4.871021848555122e-05,3.9379717119901795e-05
2021-06-26 18:00:00,-1.1678729893115046e-05,3.136467968355079e-06,-6.886774332056347e-06,-4.4137668807679785e-05,-3.6072469201627e-05,-8.194517634439806e-06,-9.751175840141246e-06,1.7446384598109645e-05,6.358004483314526e-05,9.449555033129519e-05,8.131593004958898e-05,5.555156388049272e-05,3.7373963178206676e-05
2021-06-27 00:00:00,-3.1723295120631624e-06,-8.533604349718879e-06,-2.3421946837199494e-05,-6.940495165897978e-05,-8.102814912293969e-05,-7.734132142010815e-06,-6.945099429638739e-07,1.1627403292822796e-07,7.274109461404502e-05,0.00015368898842247602,0.0001943532429526345,0.00018626545271538495,0.00017214407047559183
2021-06-27 06:00:00,-1.2422151487560696e-05,-1.4633363909577748e-05,-2.3369870888490053e-05,-7.013849175007939e-05,-4.6332806269096846e-05,-1.2999448756975719e-05,-1.6189332553955582e-05,4.8596792362704e-05,0.00013229405622674508,0.0002446594551334549,0.0002521415225864387,0.00021137066141318632,0.00017896069207353754
2021-06-27 12:00:00,-1.0648749459692339e-05,-7.270725941972724e-06,-1.4285490817777746e-05,-9.552817083278346e-05,-6.713520682063092e-05,1.2600273041659549e-06,-1.3226177803638615e-05,4.2125823567149076e-05,9.350262028129726e-05,9.309581024528463e-05,0.00011287590354373608,9.128359561102135e-05,7.966912168945791e-05
2021-06-27 18:00:00,-2.4802415300771753e-05,-1.4520158985010161e-05,-1.7454904183900572e-05,-8.708524437581946e-05,-0.00012450478992356617,-7.754680255743368e-05,-2.581525403049249e-05,1.4316500577783802e-05,2.778434572895281e-05,7.385928830657269e-05,0.00011648619968793433,0.0001335192481435812,0.00011251775716020916
2021-06-28 00:00:00,-1.0404573504637593e-05,-2.158572357699777e-05,-6.582289929228075e-06,-1.1961500416096095e-05,-2.6559830529045007e-05,-1.6749282465737786e-05,-7.117526160052352e-06,-7.489509251374549e-06,4.9753506616885195e-06,1.3692791970356554e-05,1.1980114850193003e-05,2.3057434697977002e-05,2.9783927040127273e-05
2021-06-28 06:00:00,-9.453464226946507e-06,-1.9111524873655085e-05,-1.3497143883215534e-05,-2.456753256457298e-05,-3.924891383233107e-05,-2.7211724285317612e-05,-4.554401085577481e-06,-1.467158347750593e-05,-3.424101913479249e-05,1.5501938465747348e-06,2.9067777991879878e-05,-1.212640424314527e-06,-3.014339843190213e-06
2021-06-28 12:00:00,-1.5582163867316642e-05,-1.1993920193699244e-05,-5.0770716806134516e-06,-1.5198577297908798e-05,-3.982353175321977e-05,-5.2541232394386806e-05,-4.091589196491632e-05,9.800641841713424e-06,2.0540829813335528e-05,-1.7124595515063773e-05,-3.271258440923038e-05,-3.88489881219855e-05,-3.636390342025749e-05
2021-06-28 18:00:00,-1.1565398491355324e-05,-2.0443189677513317e-06,-6.611750451502868e-06,-1.87888702524959e-05,-3.182299082516088e-05,-4.2451712420319404e-05,-3.536783502684763e-05,1.3772904396105385e-06,-6.91220527275217e-06,-1.5201700985114878e-05,-4.453744421635167e-05,-5.052686960930186e-05,-3.1700917740721225e-05
2021-06-29 00:00:00,-5.716075627712559e-06,-2.3026379502577983e-06,-4.3683021127480396e-06,-4.283264988260159e-06,-5.148736400489269e-06,-1.5017866054465412e-05,-2.1705457412816347e-05,-2.6564263808308005e-05,-3.142307020379966e-05,-3.6281876599291324e-05,-4.114068299478298e-05,-1.9545583702481633e-05,-2.182130901674221e-05
2021-06-29 06:00:00,-1.3542966039616172e-05,-1.1625479601749954e-05,-6.115563254258362e-06,4.077171871654374e-06,7.392505264516539e-06,8.00285795238964e-06,6.824969791430611e-06,-1.5711544369697054e-05,-1.5681296368935555e-05,-1.5651048368174056e-05,2.4932393840281488e-05,9.904550554950166e-06,-1.2310030578652285e-05
2021-06-29 12:00:00,-2.704045189637815e-06,-1.8335700251884743e-06,-4.954730444670431e-06,-7.04299588574604e-06,-1.1688716967911692e-06,1.2054640062698518e-05,4.01646389340369e-06,1.0490482434522332e-06,-1.9183674064992233e-06,-4.8857830564506785e-06,-7.853198706402135e-06,1.6820964555009853e-05,2.2729886460132948e-05
2021-06-29 18:00:00,-1.4419542036089452e-06,4.2669132294849986e-06,1.0731781093368343e-05,1.1001577594948297e-05,2.762240966224989e-06,-1.0505149233481104e-05,-1.749894925361745e-05,-1.5732254593892732e-05,-1.3965559934168018e-05,-1.2198865274443302e-05,-1.0432170614718586e-05,-2.8178644257006996e-05,-3.5309454641139125e-05
2021-06-30 00:00:00,-1.5854682832096294e-05,-1.1026101267722295e-05,-1.0193578780197994e-05,-5.6352092667328065e-06,4.930664609990359e-06,1.6608335553914771e-06,-2.741372685586359e-05,-4.5935953357374585e-05,-1.0056669104579577e-05,2.582261514821543e-05,7.331217522347527e-06,-2.3337486901211604e-05,-3.688545853801292e-05
2021-06-30 06:00:00,-1.0512345801386207e-05,-1.1985364408043118e-05,-6.89972496774343e-06,-7.099686646007587e-06,-1.811068733314018e-05,-3.5854690558484825e-05,-2.7573335184365776e-05,-2.4473293718530455e-05,-2.6875396551309513e-05,-3.255235473563484e-05,-4.6581646328655804e-05,-6.740777893475251e-05,-7.711075928736292e-05
