valid_time,10000.0,12500.0,15000.0,17500.0,20000.0,22500.0,25000.0,30000.0,35000.0,40000.0,45000.0,50000.0,55000.0,60000.0,65000.0,70000.0,75000.0,77500.0,80000.0,82500.0,85000.0,87500.0,90000.0
2021-06-25 00:00:00,-1.7239252827948043e-05,-4.5852598902859334e-05,-3.755283135191542e-05,-2.564899627865664e-06,-1.7932803149830672e-05,-1.6988924269216685e-05,-2.1746060661466835e-05,-2.7422996916786706e-06,-3.0028118196263328e-05,3.0129973273085135e-06,-1.0514221162142404e-05,-8.788914024632878e-06,-1.007387444888733e-06,2.641212704522044e-07,-4.326155639272158e-06,-1.0821353019873779e-06,2.8557191634758726e-06,1.3417668945802536e-06,1.6310319718100108e-06,2.0362202224013106e-06,-9.35120185528602e-06,-7.4533150902025855e-06,6.461991447279603e-06
2021-06-25 01:00:00,-1.2049648366824049e-05,7.99259446425383e-06,-8.387553216704842e-06,1.6984856353301607e-05,-8.538908843064985e-06,-3.802677378122005e-06,-3.921797524003803e-06,3.2007190429241578e-06,-3.4364394238577282e-06,1.2356084887027185e-05,2.015722676588847e-06,5.038477994224643e-06,5.876811742838054e-06,5.998340654591384e-06,2.969147964735213e-06,-1.100073561081936e-06,-2.1356625071612897e-06,-6.319687458772169e-07,2.5379652339660174e-06,3.3578493928104313e-06,-8.537609712444141e-07,-4.068746047770931e-06,5.9226260638768155e-06
2021-06-25 02:00:00,-2.6444384841564143e-06,-2.0153682608133787e-05,-5.6914806008155364e-06,1.0593085419207132e-05,-8.334629157532427e-06,-1.6899874655114322e-06,-1.7377078586684933e-07,1.0434636236100133e-05,2.1126816648194436e-05,8.186220889528073e-06,5.808678784817184e-06,3.51042789480955e-06,4.4461296792200484e-06,8.30157525074351e-06,2.612127615657186e-06,-1.1617825695293793e-06,1.4168472014178203e-06,1.8272162125992214e-06,-4.12786627065216e-08,-4.594155935564357e-06,-4.757105144860289e-06,-1.2303814337070643e-06,6.0735367459637254e-06
2021-06-25 03:00:00,-8.336092718247984e-06,-2.931275550961153e-07,-5.556991952936092e-06,1.6442267140441018e-06,-1.0288317879973268e-05,-2.878275108441088e-06,-2.2903604474894242e-07,6.35021587243752e-06,3.46349757111904e-05,2.228503385963336e-05,1.4223607539807236e-05,-9.229199852777843e-07,1.8273495905508505e-06,1.0380470288050248e-05,2.5481070135497965e-06,1.4076043568881863e-06,-1.1901952407362308e-06,-4.5383779014962595e-06,-6.558076918650625e-06,-6.9948012346582974e-06,-5.916581926094642e-06,6.888941194180755e-07,2.768552009783234e-06
2021-06-25 04:00:00,-2.8526244761339094e-06,-3.5762533523524003e-07,-4.4286226251181396e-06,4.764680038716825e-06,-6.47354010150121e-06,-5.189195687034329e-06,-2.2543908352770804e-06,-8.181424811124258e-07,7.872716438007815e-06,1.62164769256493e-05,1.4503639474273017e-05,-2.7630160480420787e-06,-1.100539400689274e-06,1.6478606951912734e-05,9.860232598215843e-06,1.2335705423815468e-06,9.365530727515026e-07,2.0512772766825124e-06,2.811866835966933e-06,1.023868976567701e-06,-4.046428038501998e-06,2.855006342360366e-06,2.7603967669447774e-06
2021-06-25 05:00:00,-1.0385282220330743e-06,-5.694049233901585e-06,-1.3828011641005841e-05,-1.2834779904824154e-06,-3.4371511768997944e-06,-3.765899833509969e-06,9.206868128148608e-07,4.826776543215822e-07,1.2205752689361294e-05,1.5065089761677741e-05,1.003693225682389e-05,7.518561975900359e-07,1.9812899694989625e-06,1.463791058512758e-05,1.981672181639866e-05,-5.72207547218155e-07,-1.6039709402177506e-06,-8.483793941676352e-07,2.7484351847946945e-07,-3.3889545871475715e-06,-2.7570191283714828e-06,2.9178801190257545e-06,-2.2217325851751924e-06
2021-06-25 06:00:00,-1.7126956118842564e-06,2.8516783476583573e-06,-4.295506923740682e-06,-1.7531675627596064e-05,-2.0443424926744043e-06,-6.32250285223869e-06,-1.5302676662187707e-08,2.8416149626242706e-07,1.5979643841993575e-05,1.4684761875309626e-05,6.613308314107115e-06,1.4586838912700647e-05,7.631250801935308e-06,5.245892331564827e-06,2.685234700761889e-05,3.981336889144738e-06,2.359517351878195e-06,2.6481260404229546e-06,1.8074170846601122e-06,-3.178695499673945e-06,-8.106845693809347e-06,6.903171139568054e-07,-6.663248933875903e-06
2021-06-25 07:00:00,-1.1635993427305305e-06,-5.80723115962127e-06,1.3376597751778873e-06,-2.1520844015667283e-05,-8.39034384566817e-06,-3.5896340558694762e-06,-1.6558272467628665e-06,2.592918386889327e-06,7.546008438246411e-06,-2.2056818635263708e-07,3.518008500221439e-06,3.41753429038928e-05,3.5986152351939994e-05,3.9322320999979885e-06,3.1946105552014864e-05,2.0852892365004708e-05,1.1558273772094013e-05,5.3648529076615866e-06,-8.440366317354277e-07,5.477287407862258e-07,-1.045862230982715e-05,-9.838059803529482e-06,-2.0224203973192332e-05
2021-06-25 08:00:00,2.0329459487612093e-06,-1.7111867435966419e-06,-5.374132466997289e-06,-2.6026656264134555e-05,1.7017249564103835e-08,-7.466505928149979e-07,-6.01939928661531e-06,-3.334491645417736e-06,-1.3653075330562885e-05,-2.729023927371701e-05,2.4994075453760126e-06,3.3703313011644814e-05,5.2748419892015537e-05,8.395605977429253e-06,5.3618405304466315e-06,1.5531355982860862e-05,1.2942497044695334e-05,2.964233870082929e-06,-4.910768861408905e-06,1.0963054886653956e-06,-1.2744528119819704e-06,-1.913627437095946e-05,-2.688895900550436e-05
