time,10000.0,15000.0,20000.0,25000.0,30000.0,35000.0,40000.0,45000.0,50000.0,55000.0,60000.0,65000.0,70000.0,75000.0,80000.0,85000.0,90000.0,92500.0,95000.0,97500.0,100000.0
2021-06-25 00:00:00,-2.4703383447119113e-05,-1.8494217948647234e-05,-4.490204119689636e-05
2021-06-25 06:00:00,-5.798838070107004e-06,-9.8960990332969e-05,1.4453550127609269e-05
2021-06-25 12:00:00,-5.908612850411747e-06,-4.9692038888515913e-05,2.9300368413948665e-05
2021-06-25 18:00:00,-1.7763318150371864e-05,2.352727522603776e-06,3.416659902787079e-05
2021-06-26 00:00:00,-6.791705149109774e-06,1.3835080261359359e-05,2.98491819920283e-05
2021-06-26 06:00:00,-1.73854040164462e-06,3.007566013949376e-06,2.1816709497496005e-05
2021-06-26 12:00:00,-1.2872659636945638e-05,-4.953250583321814e-06,3.037516523216885e-05
2021-06-26 18:00:00,-2.007940616568685e-06,-2.2229475500718807e-05,3.226044715816426e-05
2021-06-27 00:00:00,-9.531405529444689e-07,-1.7067625258430248e-05,4.3136642414015174e-05
2021-06-27 06:00:00,-4.820720559999499e-06,1.6125466662187546e-05,7.314023881242027e-05
2021-06-27 12:00:00,-1.8850801305618617e-05,-2.742316875053742e-05,5.985736631292538e-05
2021-06-27 18:00:00,-4.3199571387835576e-05,-1.9789399155641414e-05,5.282182595707753e-05
2021-06-28 00:00:00,-3.759778884462491e-05,-2.787057188120675e-05,6.968307189280832e-05
2021-06-28 06:00:00,-6.658807004626498e-06,1.845170068855164e-05,6.654324480248926e-05
2021-06-28 12:00:00,8.01240670857378e-06,3.492914319639501e-05,7.766309914402248e-05
2021-06-28 18:00:00,2.4171816911205615e-05,0.00010007534251258026,0.00011334794682935682
2021-06-29 00:00:00,5.69614309949428e-05,0.00010344229719043356,9.599377999337662e-05
2021-06-29 06:00:00,5.663014869657416e-05,0.0001627774535847914,0.00013982102665020842
2021-06-29 12:00:00,4.561289969042621e-05,0.0001414848019034577,7.528291741630863e-05
2021-06-29 18:00:00,3.941677280211172e-05,0.00012219668208476598,4.6333554201898896e-05
2021-06-30 00:00:00,1.875120879071722e-05,8.041986453200568e-05,-4.8810813705734275e-06
2021-06-30 06:00:00,1.15928217703978e-05,4.460733374367947e-05,-4.4424616059112944e-05
2021-06-30 12:00:00,7.209990537375188e-06,2.0476352468460416e-05,6.546044177379633e-06
2021-06-30 18:00:00,-5.979150882245362e-06,2.6486127062304173e-05,7.083103903215909e-06
2021-07-01 00:00:00,1.2209333528685792e-06,1.616234037641881e-05,3.9405960714105e-05
2021-07-01 06:00:00,-2.0315838176770802e-06,2.4789721319779784e-05,-1.015921654098729e-05
2021-07-01 12:00:00,1.5791446494064544e-06,3.146245119417614e-05,-4.9942514375405846e-05
2021-07-01 18:00:00,-7.596865448762159e-06,2.9827303729400386e-05,-7.729508502359962e-05
2021-07-02 00:00:00,2.890498003980558e-07,3.1588054801812966e-05,-6.06631490335673e-05
2021-07-02 06:00:00,1.0244693004343737e-05,1.0938400001699951e-05,-4.0517183270452076e-05
2021-07-02 12:00:00,-8.787677335399762e-06,2.5581311783882974e-05,-2.371629439054491e-05
