time,10000.0,15000.0,20000.0,25000.0,30000.0,35000.0,40000.0,45000.0,50000.0,55000.0,60000.0,65000.0,70000.0,75000.0,80000.0,85000.0,90000.0,92500.0,95000.0,97500.0,100000.0
2021-06-25 00:00:00,6.1839462690377025e-06,3.399324109764901e-06
2021-06-25 06:00:00,2.9311535685018968e-06,6.153710553768803e-06
2021-06-25 12:00:00,-5.324297348423454e-07,1.7581145467325102e-05
2021-06-25 18:00:00,-1.3286529152897647e-06,1.5549635554020005e-06
2021-06-26 00:00:00,-1.3426454861888533e-06,-2.1656597787660306e-06
2021-06-26 06:00:00,-1.442561691737675e-07,-2.634236651474923e-06
2021-06-26 12:00:00,-6.180837541544853e-07,5.825318281496485e-07
2021-06-26 18:00:00,-1.1519519706246965e-06,3.7645570965791056e-06
2021-06-27 00:00:00,-2.615404109728896e-06,-1.3281788531335416e-06
2021-06-27 06:00:00,-6.589170849954044e-06,-1.7790212312597097e-05
2021-06-27 12:00:00,-4.825754197407185e-06,-9.679696869761217e-06
2021-06-27 18:00:00,-5.674252961598163e-06,-1.643536803538296e-05
2021-06-28 00:00:00,-5.3597109296516104e-06,-2.5209504741687637e-05
2021-06-28 06:00:00,-5.940086846470902e-06,-3.0192098124434886e-05
2021-06-28 12:00:00,-1.2216736367261298e-05,-3.118214345835756e-05
2021-06-28 18:00:00,-1.59498225179762e-05,-3.198305460008085e-05
2021-06-29 00:00:00,-1.753601822626498e-05,-2.778839329315593e-05
2021-06-29 06:00:00,-1.2876074192132813e-05,-1.6970119731725123e-05
2021-06-29 12:00:00,-7.982979409702261e-06,-3.3715353317664494e-06
2021-06-29 18:00:00,-3.043013873583097e-06,9.820399655919186e-06
2021-06-30 00:00:00,1.3343269734598315e-06,1.4970827503716536e-05
2021-06-30 06:00:00,8.27266550852887e-06,1.1580386752951743e-05
2021-06-30 12:00:00,8.204016078448653e-06,3.699575685192078e-06
2021-06-30 18:00:00,5.5181038493367325e-06,-2.6732022607302714e-06
2021-07-01 00:00:00,6.977639502760467e-06,-1.4400370879343161e-05
2021-07-01 06:00:00,4.2931033986761155e-06,-1.497214116753167e-05
2021-07-01 12:00:00,1.6751979955838646e-06,-1.3298276402884468e-05
2021-07-01 18:00:00,1.1517422876895925e-06,-1.2553935799507647e-05
2021-07-02 00:00:00,6.542068520066028e-07,-1.2931934079073538e-05
2021-07-02 06:00:00,-3.117093548531095e-08,-1.4199289220305058e-05
2021-07-02 12:00:00,8.722116405732454e-07,-4.326385733015723e-06
