time,10000.0,15000.0,20000.0,25000.0,30000.0,35000.0,40000.0,45000.0,50000.0,55000.0,60000.0,65000.0,70000.0,75000.0,80000.0,85000.0,90000.0,92500.0,95000.0,97500.0,100000.0
2021-06-25 00:00:00,2.888336862262673e-05,4.339957882379905e-05,3.237149999365138e-05
2021-06-25 06:00:00,-5.234288344759101e-05,-1.071771989310459e-05,5.5759272602168384e-05
2021-06-25 12:00:00,2.442121172100155e-05,-5.299111342863605e-05,2.598432194734161e-05
2021-06-25 18:00:00,-3.651796670923627e-05,-6.886011778060016e-05,2.592843570793546e-05
2021-06-26 00:00:00,-4.782116718434222e-05,-9.305318373332631e-05,7.93816836685635e-06
2021-06-26 06:00:00,-5.6350158805397496e-05,-0.00013965243433934307,-1.062257792224907e-05
2021-06-26 12:00:00,-7.871579929865991e-05,-0.0001176026513843573,1.788849531662139e-05
2021-06-26 18:00:00,-5.6177180848654765e-05,-0.00011760798886926952,9.486387279243993e-06
2021-06-27 00:00:00,-2.0092212760733477e-05,-9.808960016437203e-05,7.2326891732172485e-06
2021-06-27 06:00:00,-4.8046639634019376e-05,-9.79134333711476e-05,3.973598090730984e-05
2021-06-27 12:00:00,5.328378541377376e-06,-5.4157348688744745e-05,2.791059677744419e-05
2021-06-27 18:00:00,-5.079001456070401e-05,-8.625325078450737e-05,1.442231235476531e-06
2021-06-28 00:00:00,1.779548800970786e-05,-4.8364468022683034e-05,-1.4191294788647614e-05
2021-06-28 06:00:00,-4.073457732651809e-05,-5.512973343341148e-05,-2.535569271751419e-05
2021-06-28 12:00:00,-3.159177779437604e-05,-7.097060932873026e-05,-4.853650594922478e-05
2021-06-28 18:00:00,-4.533959813672699e-05,-5.5950118363734014e-05,-6.57897674646868e-05
2021-06-29 00:00:00,-7.821426657490938e-05,-6.0993399542189315e-05,-6.469880719959004e-05
2021-06-29 06:00:00,-0.00013298717054360421,-7.146888400321422e-05,-4.5840627347584276e-05
2021-06-29 12:00:00,-4.371046365335358e-05,-6.383322540716401e-05,-4.491272033420127e-05
2021-06-29 18:00:00,-5.9866741157202504e-05,-7.35996434456466e-05,-4.103263624747445e-05
2021-06-30 00:00:00,-4.280150612165319e-06,-5.782266766991564e-05,-1.9506023653134873e-05
2021-06-30 06:00:00,-2.4220061895812747e-05,-6.310793005195128e-05,-1.0227050972860595e-05
2021-06-30 12:00:00,2.8769793865427746e-05,-4.5118198237718684e-05,-1.1130649418940919e-05
2021-06-30 18:00:00,2.138121376538855e-05,-5.229366710131978e-05,1.9247140710002156e-05
2021-07-01 00:00:00,2.541311850898413e-05,-1.7939754766567854e-05,7.746608889244993e-06
2021-07-01 06:00:00,-3.5976846203617386e-05,-3.845291739066448e-05,4.9009088467268556e-05
2021-07-01 12:00:00,4.989197547757724e-06,-2.5602862264565264e-05,5.025969412898515e-05
2021-07-01 18:00:00,7.939362851118553e-06,-2.655832942274413e-05,7.313795251974427e-05
2021-07-02 00:00:00,8.5328060344946e-06,8.03592539446597e-06,5.5787324231885006e-05
2021-07-02 06:00:00,-2.6858884923206638e-05,-3.409136763558722e-05,6.0612162295438226e-05
2021-07-02 12:00:00,5.754686522698506e-05,-2.9590016070862228e-05,5.569760927806425e-05
