,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
2021-06-25 00:00:00,448895.3683542728,112200.42282828127,2282629.2083100085,623788.5109566806,-0.016166780719445648,0.9715749298083088,10.297365023619072,-0.017035695646587592,9.746389273968688,-3.5177494777984153,-13.909688891558021,-16.0948763401808,64.76171790861846,-16.831971575412634,-1.489388613205188,-6.335481277209891,6.598171535341422,-4.659404531246679,2.3739170221267787,-18.26804256507852,-2.1928095895384034,6.002407670785173,-2.13026567890316,8.14123449436794
2021-06-25 01:00:00,472648.7858815019,95426.56651579322,2291175.309589665,558023.557722398,0.10349827732275754,0.6116105554490561,8.767813890474208,0.5205427638587751,8.70802222663117,-2.2752040454170204,-10.730043051323236,-19.038310313114124,61.063899236793524,-26.30580321926054,-1.5609899650741514,-2.1498901322580104,5.823151871682292,-3.7934862224791304,4.662819442149937,-19.388659070943906,-2.1697615221770645,6.521550325676206,-1.6093499686523907,7.896922368785653
2021-06-25 02:00:00,490822.0618303853,84887.32202643153,2316201.508293488,484190.1656458845,0.44246184478744083,0.35735866501447305,6.817906525401167,0.34739126508441126,7.343799091419923,-1.0383959255929742,-7.236451696078006,-20.587608517757918,54.400611984215004,-32.01862918385877,-2.3966119941381163,-1.4762798519758014,4.300785349916906,-2.312063740956855,7.910722391955335,-20.425723228000773,-2.2431932317011025,7.886805717844733,-1.2836352152939425,6.6324005500739
2021-06-25 03:00:00,503614.44040090364,78779.70758090387,2348132.5108117433,410958.3504807924,0.6203128370537399,0.10445509820153678,4.94252832424347,0.2603469674805522,6.635650224944469,-0.4847739083830248,-4.354777701179549,-21.073163815532084,47.57074838033077,-34.90624319959849,-3.583774801648133,-0.8574508969223049,2.9299559278418825,-1.6148039154376925,9.023813048181214,-19.78811623392924,-2.98092636184731,7.815749588063554,-0.9741381377756523,5.967228938365761
2021-06-25 04:00:00,511917.74451084685,73260.73383528015,2381172.962240393,341715.728761594,0.752964638537896,-0.07298238991429362,3.4174784803811042,0.2610119124020599,5.909020315837544,-0.11426722856764361,-2.9462704310242684,-20.286575594407264,38.726558531539,-35.01245329406973,-4.481842613341833,-0.5771870133100334,1.3710175015192605,-1.4195701242370422,9.26899254045572,-18.244942387625198,-3.858020565694681,8.044819852560988,-0.9713085933530452,5.1980997747611095
2021-06-25 05:00:00,513485.7664118423,68558.80268639716,2414869.2571030245,279594.765289891,0.9961514532511371,-0.1664910938813124,2.209294208678479,0.20295769858473595,5.5004811846722435,0.10283540814381464,-1.8199554393737585,-18.111930881241772,27.358736483786203,-34.44672647043814,-5.331177910828883,-0.5148190433093772,-0.3728557972878803,-1.3231710471740876,9.930822934683723,-15.749131736910186,-5.043676622590299,8.545332712127866,-1.056557662851854,4.369135654425328
2021-06-25 06:00:00,509233.1827703741,63733.902295626714,2452674.8873701156,228321.98025584064,1.1839091924014484,-0.20467201068146262,1.3922978144002955,0.22665036322219392,5.712801257754362,0.07865564579777296,-0.2607381246140147,-15.575016960688174,16.03899030195992,-35.795523180885475,-5.943242658882121,-0.48148580849748446,-1.3717559844604774,-1.3997815004033216,10.572434940653103,-12.965719003322928,-6.105320060494853,8.256966058465375,-1.047114772297438,3.7749454085433474
2021-06-25 07:00:00,503609.1233237269,58480.375883493245,2490990.788675727,186241.5884659659,1.1880896208899439,-0.20137877909746324,0.9052106175711131,0.24215580266099898,6.241946630971349,-0.012304196148702104,0.2842336756482172,-12.981295017132446,7.975550095323622,-38.6042198041474,-6.181930524661593,-0.5137199259003551,-1.598337625402831,-1.4807857740472437,7.74104572505037,-10.561857984386334,-6.8535734145816996,5.363511810941096,-1.0249469961400794,3.0824918476562253
2021-06-25 08:00:00,497725.15186747373,53072.24472248656,2508410.4165904783,152276.60276825904,1.1873713938106603,-0.16159777807315617,0.4923444425238286,0.22877435917466554,6.513978854635874,-0.254549774280592,0.10014852973277738,-10.095155526447561,2.1170299553319785,-40.54433691697593,-6.195764910453557,-0.42984611105296694,-1.7011419229613562,-1.5139852067900201,1.250039258269244,-8.402075709706876,-7.189347161859726,-0.5298251077980223,-0.8690632952616064,1.9566499000898485
2021-06-25 09:00:00,491360.9014784051,47579.6823946051,2499991.0713352654,125746.6433560764,1.1664710193379262,-0.1295479322147899,0.151702930403142,0.18388208535158787,6.799709104592691,-0.4158535379673253,0.5123882023249717,-7.316655059003811,-3.190962313124363,-41.35886355809541,-6.192705451838682,-0.3605103230911206,-1.5685867904810664,-1.438971417218635,-5.125854542586086,-6.3205941250154565,-7.331372807950621,-6.956416694652126,-0.7096878616849318,0.9638817790399088
2021-06-25 10:00:00,486431.32697601005,42711.65051851239,2471504.2638838585,106768.32506814775,1.090472748853926,-0.09782143644359657,-0.1133454968304823,0.10985380978991388,6.907514291702421,-0.3703823861333297,0.06169025109903947,-4.702328040634489,-5.15892262919743,-34.85571923055293,-5.9668015577061775,-0.3580734528101761,-1.100804703386659,-1.1833357242099383,-6.706638579969035,-4.396137924378998,-7.0156676826787505,-7.7454560830915185,-0.6052780918430982,0.08299080963509553
2021-06-25 11:00:00,483435.10761402117,39059.665180293545,2451703.2735594884,94094.45030054761,1.0602723267901362,-0.09627534785196082,-0.3193105187417749,0.07464299056055677,7.307622721836067,-0.3055769966781969,-0.2226713812078117,-2.955280688201895,-4.533818423540097,-25.8977093916925,-5.892869148385592,-0.31866436610531546,-0.33890224633402893,-0.8921178797562324,-5.909463655037689,-3.159240956433437,-6.682527989231921,-6.427754081878238,-0.4156225446655179,-0.5979137775338734
2021-06-25 12:00:00,483991.23080240504,36288.40178426752,2428956.125567587,84021.790181827,0.9856844411609619,-0.11324904431875144,-0.45411985872921284,0.04355265137596935,8.048681972715707,-0.2738724747701675,0.5964077771867016,-1.772588077115124,-1.9069853225516686,-15.745471133937809,-5.948468269126391,-0.3377818464977275,0.7397122964747379,-0.7422767647553853,-6.455179872903585,-2.303148093338835,-6.436534279398759,-7.583152232522036,-0.3116025942904971,-1.0282325263288934
2021-06-25 13:00:00,488761.0361486393,33715.27247405477,2405225.9784745825,77511.784028508,0.8952179581632888,-0.13766797110412082,-0.5753964056459228,0.014548387508556365,8.532079814584625,-0.153611875004998,1.3957946359891698,-0.9291109814742496,1.9938168102716052,-5.723656726936434,-5.812245696662211,-0.35157773701702055,1.9603464167256688,-0.5476037889931316,-6.576973420562442,-1.393675123980138,-5.814183410799789,-8.292589609068978,-0.24177555537545636,-1.0545089356603676
